measure,channel,outcome,family,battery,tau,horizon,beta,se,pvalue,ci_low,ci_high,nobs,converged
LEVEL,pooled,infl_exp,real_macro,a,0.1,11,-0.06504839311529054,0.1512365271688474,0.6675784648714828,-0.31381034335651403,0.18371355712593296,214,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,12,-0.07503711291053605,0.21494976725829204,0.7273897988161879,-0.4285980171977125,0.2785237913766404,213,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,13,-0.190909884007624,0.13229908839509716,0.15059572980458147,-0.40852251939667295,0.026702751381425,212,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,14,-0.378484888642042,0.1657898387075099,0.023502662259590832,-0.6511849061517893,-0.10578487113229473,211,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,15,-0.47244996265533246,0.2505754730732158,0.06084717995965296,-0.8846099383648924,-0.06028998694577248,210,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,16,0.04036905670395008,0.2033472212407041,0.8428428816882589,-0.2941073576843255,0.37484547109222566,209,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,17,0.34540871904937376,0.1654258211666067,0.0381036148669386,0.07330745711205511,0.6175099809866924,208,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,18,-0.0659078095522645,0.15120477003962227,0.6634076976245717,-0.3146175239643005,0.1828019048597715,207,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,19,-0.22653995027235396,0.21172597564470275,0.2859771063322222,-0.5747981892313823,0.12171828868667439,206,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,20,-0.758571804473462,0.22838163963373145,0.0010727147736028482,-1.1342261727541292,-0.38291743619279467,205,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,21,-0.14986508748394556,0.21275645724484604,0.48204782350563685,-0.49981831784047637,0.20008814287258525,204,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,22,0.09714095174420656,0.1512613536315846,0.5215176238109646,-0.15166183439429462,0.3459437378827077,203,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,23,-0.1706811488860398,0.18452776261650686,0.3561714749056382,-0.4742023084990414,0.13284001072696178,202,True
LEVEL,pooled,infl_exp,real_macro,a,0.1,24,0.25312388927193297,0.14150399677374764,0.07526397034974146,0.02037052695050473,0.4858772515933612,201,True
LEVEL,pooled,freight,physical_channel,a,0.1,0,-0.02111653887019438,0.017671686498120117,0.23345332739915978,-0.05018387650097661,0.007950798760587855,225,True
LEVEL,pooled,freight,physical_channel,a,0.1,1,0.027994383212132767,0.013872042253464828,0.04485888364180991,0.005176904198297069,0.050811862225968465,224,True
LEVEL,pooled,freight,physical_channel,a,0.1,2,0.014777447496982177,0.01441402098199342,0.3064476276106444,-0.008931507194204321,0.03848640218816868,223,True
