measure,channel,outcome,family,battery,horizon,beta,se,tstat,pvalue,ci_low,ci_high,ci_low_supt,ci_high_supt,supt_c,nobs,converged
LEVEL_PLUS_JUMP,pooled,us10y,asset_price,b,23,-0.004966154232023343,0.02111191619395783,-0.23522991406363397,0.8140302892385807,-0.0396921661555504,0.029759857691503713,-0.0616878484866386,0.05175554002259191,2.6867146370564337,202,True
LEVEL_PLUS_JUMP,pooled,us10y,asset_price,b,24,0.03511107230488894,0.016586536226983976,2.116841745883516,0.034273281053524514,0.007828648033372361,0.06239349657640552,-0.009452217354215697,0.07967436196399358,2.6867146370564337,201,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,0,0.034347268209976245,0.05944051626786591,0.577842696641326,0.5633703260462439,-0.06342368056109098,0.13211821698104348,-0.13350664611800722,0.2022011825379597,2.823897315621514,225,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,1,0.08407617198856977,0.0948281276284547,0.8866163878927139,0.3752854677619506,-0.07190221767811104,0.24005456165525058,-0.18370872306683778,0.3518610670439773,2.823897315621514,224,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,2,-0.13667475068557075,0.09754860696974373,-1.4010938231846062,0.16118601845606373,-0.2971279306638174,0.023778429292675873,-0.4121420000500482,0.13879249867890667,2.823897315621514,223,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,3,0.044400760117649145,0.0774282755436798,0.5734437426880473,0.5663442798806181,-0.08295741973897053,0.17175893997426883,-0.17424873934335114,0.2630502595786494,2.823897315621514,222,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,4,0.044856090446593166,0.09109332668582536,0.49241906162126176,0.6224231267743614,-0.10497909834366201,0.19469127923684834,-0.21238211025254267,0.302094291145729,2.823897315621514,221,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,5,-0.026802963653798986,0.052676102022905374,-0.5088258740584893,0.6108742814988932,-0.11344744111984068,0.0598415138122427,-0.17555486675368648,0.12194893944608849,2.823897315621514,220,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,6,0.005818920304788498,0.05547494646138951,0.10489276107437903,0.9164609031071349,-0.08542924658716677,0.09706708719674376,-0.15083663209177653,0.16247447270135354,2.823897315621514,219,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,7,0.03329639450397148,0.04183364307396058,0.7959238559526001,0.42607629436522965,-0.035513825034825905,0.10210661404276887,-0.08483751787525433,0.1514303068831973,2.823897315621514,218,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,8,-0.15237851898582766,0.0528316938339295,-2.884225507984136,0.0039237766154355865,-0.23927892220655633,-0.06547811576509899,-0.3015697973831989,-0.003187240588456458,2.823897315621514,217,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,9,0.02057140661424657,0.08263584353002672,0.24894048073426764,0.8034068216453751,-0.11535246033231221,0.15649527356080534,-0.21278373010431534,0.25392654333280845,2.823897315621514,216,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,10,-0.034256468959499214,0.05723493503035755,-0.5985237677186057,0.5494905048129074,-0.1283995594325147,0.05988662151351627,-0.19588204835149764,0.1273691104324992,2.823897315621514,215,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,11,0.09327549718346723,0.06137397709835418,1.5197890310088529,0.1285640068231475,-0.007675711647197242,0.1942267060141317,-0.08003831199359143,0.2665893063605259,2.823897315621514,214,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,12,0.020044492219125503,0.06143519101283089,0.326270528156072,0.7442196843520188,-0.08100740454078587,0.12109638897903688,-0.1534421787667026,0.1935311632049536,2.823897315621514,213,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,13,0.0575447089529488,0.038391983760982185,1.4988730280572673,0.13390657475154571,-0.00560448478216477,0.12069390268806238,-0.05087031093107354,0.16595972883697113,2.823897315621514,212,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,14,-0.1542505707128961,0.03844166245034739,-4.0125884491112105,6.0056565061851214e-05,-0.21748147862039424,-0.09101966280539799,-0.26280587811446043,-0.04569526331133175,2.823897315621514,211,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,15,0.041033338007412226,0.06295453627618645,0.6517931897297404,0.5145345955756863,-0.0625176593195211,0.14458433533434556,-0.1367438079891079,0.21881048400393238,2.823897315621514,210,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,16,0.05453478301830406,0.07158127381213335,0.7618582362955962,0.4461446183747858,-0.0632059348333899,0.17227550086999804,-0.14760338394854788,0.256672949985156,2.823897315621514,209,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,17,0.01002127063883959,0.03839992890305743,0.26097107273658754,0.7941148150567378,-0.05314099169203308,0.07318353296971226,-0.09841618551056126,0.11845872678824045,2.823897315621514,208,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,18,-0.016510140454512105,0.07366606953322645,-0.22412137038294608,0.8226628642514616,-0.13768004210949897,0.10465976120047477,-0.22453555646177806,0.19151527555275386,2.823897315621514,207,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,19,-0.08770419356762602,0.06367947614930917,-1.377275676106162,0.16842703254062075,-0.192447610874187,0.017039223738934947,-0.26752849532584444,0.09212010819059238,2.823897315621514,206,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,20,-0.013471651724151247,0.05719642674442354,-0.23553310042160436,0.8137949909373741,-0.10755140170338048,0.080608098255078,-0.17498848767087144,0.14804518422256896,2.823897315621514,205,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,21,-0.12237913965381071,0.06379149511778043,-1.9184240693505914,0.05505726150847696,-0.22730681176694897,-0.01745146754067245,-0.30251977147639375,0.05776149216877234,2.823897315621514,204,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,22,0.007453397917888684,0.09744091592578011,0.07649145994856896,0.9390281080448206,-0.1528226460561042,0.16772944189188158,-0.26770974299662337,0.28261653883240073,2.823897315621514,203,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,23,0.03136266348775704,0.04920212260615059,0.6374250098681008,0.5238480419596983,-0.04956762633468077,0.11229295331019486,-0.1075790784626322,0.1703044054381463,2.823897315621514,202,True
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,24,-0.07089307809969445,0.061703168597436436,-1.148937399993423,0.25058179446729567,-0.17238575876158596,0.030599602562197056,-0.2451364902673369,0.103350334067948,2.823897315621514,201,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,0,-0.018920054037555253,0.03593896969113081,-0.5264495393206676,0.5985759033982323,-0.0780343986829108,0.04019429060780029,-0.11920301331454612,0.08136290523943561,2.790368230888354,225,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,1,-0.005948549578555444,0.03284598911395416,-0.18110429123987884,0.856285716373989,-0.05997539390345151,0.04807829474634062,-0.09760095411423786,0.08570385495712696,2.790368230888354,224,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,2,0.026212840967295477,0.05181701274421991,0.505873256273722,0.6129456277287907,-0.0590185603828253,0.11144424231741626,-0.11837570521371274,0.1708013871483037,2.790368230888354,223,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,3,0.013377265503005317,0.0450773402565073,0.2967625291750481,0.7666478147671327,-0.06076836111123632,0.08752289211724695,-0.11240511268169735,0.139159643687708,2.790368230888354,222,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,4,-0.03849897877146277,0.025093253575329256,-1.5342362303034918,0.12497154749555801,-0.07977370792685609,0.0027757503839305545,-0.10851839635768713,0.03152043881476159,2.790368230888354,221,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,5,-0.025423001136707906,0.026680435420976256,-0.9528705486088225,0.3406556638533891,-0.06930841210754524,0.01846240983412942,-0.0998712405216684,0.049025238248252584,2.790368230888354,220,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,6,0.02368095648601911,0.01719329013912025,1.3773371061852402,0.16840804806063692,-0.004599489158541817,0.05196140213058004,-0.024294654102628044,0.07165656707466626,2.790368230888354,219,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,7,0.007615285460303461,0.024094316820990096,0.3160614810903997,0.7519558428455798,-0.03201633895161996,0.047246909872226885,-0.05961673074194619,0.07484730166255311,2.790368230888354,218,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,8,-0.007343831767096898,0.024464101234677915,-0.300188087706529,0.7640336909515537,-0.047583697413064854,0.032896033878871064,-0.0756076826495787,0.060920019115384916,2.790368230888354,217,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,9,-0.0049083428119926255,0.021934222855100723,-0.22377555131164395,0.8229319547931152,-0.04098692882956692,0.031170243205581673,-0.06611290143609093,0.056296215812105685,2.790368230888354,216,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,10,0.013526423895410384,0.018418172226405002,0.7344064182448234,0.46270107624601264,-0.016768773493008756,0.04382162128382952,-0.03786705875618036,0.06491990654700112,2.790368230888354,215,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,11,-0.018697933090456625,0.01729841470687431,-1.080904430105156,0.27973962781331774,-0.04715129326156953,0.009755427080656274,-0.06696687993325058,0.029571013752337335,2.790368230888354,214,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,12,-0.014502976146660709,0.01840230318093884,-0.7881065757944329,0.43063436913812436,-0.04477207127808857,0.015766118984767152,-0.06585217831792815,0.03684622602460673,2.790368230888354,213,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,13,0.00934769155840015,0.021273984057147418,0.4393954387335177,0.6603750309835991,-0.025644898277706572,0.044340281394506874,-0.05001455769908934,0.06870994081588964,2.790368230888354,212,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,14,-0.007505902048994895,0.016489095182188634,-0.45520399791873967,0.6489624845706735,-0.034628050064565916,0.01961624596657613,-0.05351654940146828,0.03850474530347849,2.790368230888354,211,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,15,-0.023756315922663102,0.016348069211303655,-1.4531572882158532,0.14618008800477636,-0.05064649685852961,0.0031338650132034067,-0.06937344888624886,0.02186081704092265,2.790368230888354,210,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,16,-0.019440016511674707,0.017744739925194104,-1.095536851688293,0.2732815098898751,-0.048627516336940825,0.009747483313591411,-0.06895437506431253,0.030074342040963112,2.790368230888354,209,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,17,-0.0011169468570704794,0.01744270923301019,-0.06403517034823158,0.9489422223749776,-0.029807650402847226,0.027573756688706264,-0.049788528561485086,0.04755463484734413,2.790368230888354,208,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,18,-0.008310522522235863,0.017218497810702737,-0.4826508452479622,0.6293436704957343,-0.03663243109682624,0.020011386052354516,-0.05635647179684146,0.039735426752369726,2.790368230888354,207,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,19,0.0019744976333889463,0.01713042868894982,0.11526259320425639,0.9082369870002531,-0.026202550126863716,0.03015154539364161,-0.04582570636175508,0.049774701628532966,2.790368230888354,206,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,20,0.024957743813959335,0.020259738494490198,1.2318887443066848,0.21799064653549238,-0.008366560529791227,0.0582820481577099,-0.03157438684717197,0.08148987447509064,2.790368230888354,205,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,21,0.014300653737903728,0.019315950012684664,0.7403546669209942,0.4590848182859182,-0.017471256698473978,0.04607256417428143,-0.03959795952691906,0.06819926700272652,2.790368230888354,204,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,22,0.012858756434438602,0.015188033817684462,0.8466373323100108,0.3971972986767417,-0.012123336076841299,0.0378408489457185,-0.029521450620086084,0.05523896348896329,2.790368230888354,203,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,23,0.02629769096706617,0.015594516247812303,1.6863422083230941,0.09172990572487,0.0006469943562984401,0.0519483875778339,-0.017216751746901543,0.06981213368103388,2.790368230888354,202,True
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,24,0.020714396229964464,0.021345378032304782,0.9704394177800285,0.33182750868310196,-0.014395626245122337,0.05582441870505127,-0.038847068507680965,0.0802758609676099,2.790368230888354,201,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,0,0.04487480292882074,0.03294180926069641,1.362244634885973,0.17312069380694606,-0.009309651511979343,0.09905925736962082,-0.04500073737313038,0.13475034323077187,2.7283122062510263,225,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,1,-0.02057318540499795,0.021041505247531126,-0.9777430446622574,0.32820142667682795,-0.05518338162791796,0.014037010817922056,-0.07798098100973215,0.036834610199736245,2.7283122062510263,224,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,2,-0.03930891718170134,0.017167080002532593,-2.289784702809228,0.022033800357910836,-0.06754625098803316,-0.011071583375369516,-0.08614607109829892,0.007528236734896235,2.7283122062510263,223,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,3,0.03554382530953467,0.017688948524138742,2.0093803349040646,0.0444968141118305,0.006448094172647169,0.06463955644642216,-0.012717148864619138,0.08380479948368848,2.7283122062510263,222,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,4,-0.019017200631338382,0.013658180931311496,-1.392367016294336,0.16381128720665716,-0.041482909073765534,0.003448507811088769,-0.05628098238142055,0.018246581118743783,2.7283122062510263,221,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,5,-0.05409556893858645,0.019052166640836032,-2.8393394808251933,0.004520703350073979,-0.08543359433904944,-0.022757543538123454,-0.106075827740308,-0.0021153101368648897,2.7283122062510263,220,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,6,0.013253400936563605,0.017106609246366006,0.7747532398554701,0.4384854847727836,-0.01488446732716311,0.04139126920029032,-0.03341876987786344,0.05992557175099065,2.7283122062510263,219,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,7,0.036417664932461416,0.017374065296537754,2.0960934767361907,0.03607389957420964,0.007839870614559586,0.06499545925036325,-0.010984209488284893,0.08381953935320773,2.7283122062510263,218,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,8,-0.03566631325882906,0.021998185171674976,-1.6213298042764577,0.10494692634992006,-0.07185010792480874,0.000517481407150619,-0.09568423037808023,0.024351603860422108,2.7283122062510263,217,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,9,-0.07176634132821301,0.024764312039210697,-2.8979743598199463,0.0037558129319514707,-0.11250000980486674,-0.031032672851559286,-0.1393311161442008,-0.004201566512225224,2.7283122062510263,216,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,10,0.03956464280172067,0.035165082294181235,1.1251116226811002,0.2605417367649545,-0.018276770351910325,0.09740605595535168,-0.05637668045531584,0.1355059660587572,2.7283122062510263,215,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,11,-0.05094309234797933,0.0473808719513611,-1.0751826686574073,0.2822929533071966,-0.1288776914252989,0.026991506729340246,-0.1802129036356947,0.07832671893973603,2.7283122062510263,214,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,12,0.026512885851705147,0.054774729806476984,0.4840349910511117,0.6283610363420231,-0.06358352713576543,0.11660929883917573,-0.12292967807340792,0.1759554497768182,2.7283122062510263,213,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,13,0.07965869304521372,0.0505992769147233,1.5743049684181307,0.11541696169424011,-0.003569711109090795,0.16288709719951824,-0.05839193178870164,0.2177093178791291,2.7283122062510263,212,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,14,-0.07895307864751616,0.025852579993037247,-3.0539728982090075,0.0022583248139598946,-0.12147678861511654,-0.03642936867991578,-0.14948698820560075,-0.008419169089431564,2.7283122062510263,211,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,15,-0.0182783510955799,0.04031964036979046,-0.4533361639126865,0.6503066957440162,-0.08459825779520874,0.048041555604048936,-0.12828291806813086,0.09172621587697105,2.7283122062510263,210,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,16,0.009463071642230602,0.018172283487556267,0.5207420217008268,0.6025464968913612,-0.020427674762266673,0.03935381804672788,-0.04011659121232314,0.059042734496784335,2.7283122062510263,209,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,17,-0.020935195172148504,0.03215604408997224,-0.6510500829508776,0.5150141576333179,-0.0738271809219508,0.031956790577653785,-0.10866692276756594,0.06679653242326893,2.7283122062510263,208,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,18,0.008032222217669173,0.04217989208443658,0.19042775646723098,0.8489739490853927,-0.06134752626183803,0.07741197069717637,-0.10704769221465019,0.12311213664998855,2.7283122062510263,207,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,19,0.0809909467673179,0.04103287547660043,1.9738062669652316,0.048403775980805204,0.013497872715383566,0.14848402081925222,-0.030959548253069458,0.19294144178770525,2.7283122062510263,206,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,20,-0.047992312901725294,0.05253378742873854,-0.913551359052996,0.360952634985212,-0.13440270369138355,0.03841807788793295,-0.19132088638414937,0.0953362605806988,2.7283122062510263,205,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,21,-0.0806108653223996,0.050848846410660446,-1.5853037190141555,0.11289734448533066,-0.16424977476727276,0.0030280441224735805,-0.2193423936583882,0.058120663013588994,2.7283122062510263,204,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,22,-0.0005061709739185528,0.021757495931765045,-0.02326421089568327,0.981439519550231,-0.03629406707066419,0.03528172512282709,-0.059867412702010174,0.058855070754173074,2.7283122062510263,203,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,23,-0.012391008219620813,0.017904315279722034,-0.6920682542746859,0.4888944666714088,-0.04184098614555426,0.017058969706312637,-0.0612395701418532,0.03645755370261157,2.7283122062510263,202,True
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,24,0.01668696840423641,0.019496227975406847,0.8559075337693977,0.3920489274624639,-0.015381472892984298,0.04875540970145712,-0.036504828356918824,0.06987876516539165,2.7283122062510263,201,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,0,-0.0010635593671457341,0.003399880591426961,-0.3128225649534793,0.7544154708203545,-0.006655865289156287,0.004528746554864818,-0.010092225538961344,0.007965106804669875,2.6555833150676023,225,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,1,0.009525360787590142,0.0033970164361619725,2.804037297609344,0.00504670666424483,0.003937765981755358,0.015112955593424928,0.000504300618707999,0.018546420956472284,2.6555833150676023,224,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,2,0.00396265124358253,0.004555155966852874,0.8699265782375173,0.38434052966429477,-0.0035299135698250595,0.01145521605699012,-0.008133944939522594,0.016059247426687656,2.6555833150676023,223,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,3,-0.0006606495590027072,0.001977819615604345,-0.3340292278377664,0.7383575034911222,-0.003913873327185281,0.002592574209179866,-0.005912914330415024,0.00459161521240961,2.6555833150676023,222,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,4,0.0021603581435041637,0.0016337748735304103,1.3223107898800426,0.1860646812739234,-0.0005269623828445145,0.004847678669852842,-0.0021782671512198763,0.006498983438228204,2.6555833150676023,221,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,5,0.0027416455280387837,0.0011974830156792611,2.289506817333531,0.02204992226246448,0.0007719612464859643,0.004711329809591603,-0.00043837038847589814,0.005921661444553465,2.6555833150676023,220,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,6,0.001239221558816031,0.0014541371081695999,0.8522040678653098,0.39410083927346296,-0.0011526211376414605,0.0036310642552735226,-0.002622360683459812,0.0051008038010918735,2.6555833150676023,219,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,7,-0.0014600175299089948,0.0012943740529326223,-1.1279718769092129,0.25933179637499626,-0.0035890733855070953,0.0006690383256891057,-0.004897335668333296,0.0019773006085153063,2.6555833150676023,218,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,8,0.0025461024996291616,0.0016201450377975762,1.5715275115679341,0.11606016918125345,-0.00011879894197961175,0.005211003941237935,-0.0017563276307356514,0.006848532629993975,2.6555833150676023,217,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,9,-0.007764713925051604,0.002418574605855714,-3.2104504472395123,0.0013252711600918166,-0.011742915137546103,-0.003786512712557106,-0.01418744029460824,-0.001341987555494968,2.6555833150676023,216,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,10,0.003306964500009219,0.004003138640404556,0.8260929228459143,0.40875138198605643,-0.0032776126118498,0.009891541611868237,-0.007323703681351525,0.013937632681369962,2.6555833150676023,215,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,11,-0.004103654448472657,0.003847051725463754,-1.066701136693963,0.28610681368161905,-0.010431491432171633,0.002224182535226317,-0.014319820822816232,0.006112511925870918,2.6555833150676023,214,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,12,-0.007541600662547371,0.003768920840947231,-2.000997362590392,0.04539267411546267,-0.013740923777472417,-0.0013422775476223253,-0.017550283963577395,0.002467082638482652,2.6555833150676023,213,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,13,0.006027936111719227,0.003234125466399578,1.8638535129034084,0.06234227846860154,0.0007082731082957601,0.011347599115142694,-0.002560553515686719,0.014616425739125173,2.6555833150676023,212,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,14,-0.0013885975930375027,0.0052042257174726055,-0.26682116964593633,0.7896068539609784,-0.009948787139896446,0.00717159195382144,-0.015208852576203476,0.01243165739012847,2.6555833150676023,211,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,15,-0.0012015460955273995,0.0038126213454002023,-0.31514960093716726,0.7526480697219494,-0.007472750143701524,0.0050696579526467245,-0.011326279727042771,0.008923187535987972,2.6555833150676023,210,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,16,0.004450564891271911,0.0026545534142111576,1.676577637295148,0.09362510275082177,8.421307997027484e-05,0.008816916702573547,-0.0025988228644629767,0.0114999526470068,2.6555833150676023,209,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,17,-2.127580871294282e-05,0.0026320174438531924,-0.008083460374713813,0.993550402007859,-0.004350559247434408,0.004308007630008524,-0.00701081741757636,0.006968265800150475,2.6555833150676023,208,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,18,-0.00496144622750251,0.0019007741610761403,-2.610223944065792,0.00904829677986566,-0.008087941500364241,-0.0018349509546407793,-0.010009110375367928,8.621792036290696e-05,2.6555833150676023,207,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,19,-0.004270547135677345,0.0021434381515578406,-1.9923817874444063,0.04632918408104535,-0.007796189153413418,-0.0007449051179412715,-0.009962625727833688,0.0014215314564789989,2.6555833150676023,206,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,20,-0.001079731319649442,0.0023340820474768023,-0.4625935582755786,0.6436557268578031,-0.004918954641043978,0.0027594920017450946,-0.007278080660927665,0.005118618021628781,2.6555833150676023,205,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,21,0.0013267157010022372,0.001863588874932409,0.7119143706255255,0.47651780271870536,-0.0017386152190767496,0.004392046621081224,-0.003622199821413873,0.0062756312234183475,2.6555833150676023,204,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,22,0.0015018499448377375,0.0021298582740457636,0.7051407894784025,0.4807226246664599,-0.002001455162119039,0.005005155051794514,-0.004154166151176874,0.007157866040852348,2.6555833150676023,203,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,23,-0.0022390800088171554,0.002289431715578298,-0.9780068973367811,0.3280709127664383,-0.00600486006984385,0.0015267000522095398,-0.00831885667369348,0.00384069665605917,2.6555833150676023,202,True
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,24,-0.0013694938266666896,0.0017323785258152279,-0.7905280550751627,0.42921944450130667,-0.004219002928106712,0.0014800152747733327,-0.005969969335203018,0.003230981681869639,2.6555833150676023,201,True
LEVEL_PLUS_JUMP,act,oil,asset_price,a,0,-0.007057391011415902,0.010362149037361693,-0.6810740692852246,0.4958246238972115,-0.024101609438531988,0.009986827415700183,-0.03592642751731492,0.021811645494483112,2.786008616726995,225,True
LEVEL_PLUS_JUMP,act,oil,asset_price,a,1,-0.010932128195352817,0.010765510808122155,-1.0154769606570786,0.30987852356385004,-0.028639817694077817,0.006775561303372184,-0.040924934070248734,0.019060677679543104,2.786008616726995,224,True
LEVEL_PLUS_JUMP,act,oil,asset_price,a,2,-0.0065847822417850164,0.009628774945980119,-0.683865006579479,0.49406041278942436,-0.02242270763477988,0.009253143151209849,-0.03341063220981064,0.0202410677262406,2.786008616726995,223,True
LEVEL_PLUS_JUMP,act,oil,asset_price,a,3,-0.008367793869702505,0.007438537359174036,-1.1249246277404799,0.2606209748708138,-0.020603099024153942,0.003867511284748935,-0.02909162304820704,0.012356035308802029,2.786008616726995,222,True
LEVEL_PLUS_JUMP,act,oil,asset_price,a,4,0.009811369964876844,0.012725615537708823,0.7709937437449353,0.440710639888959,-0.011120404907513521,0.030743144837267207,-0.025642304576334866,0.04526504450608856,2.786008616726995,221,True
LEVEL_PLUS_JUMP,act,oil,asset_price,a,5,-0.0034624124104666682,0.009191776229931703,-0.37668589006679887,0.7064070498825968,-0.018581538880396157,0.011656714059462822,-0.029070780190082766,0.022145955369149428,2.786008616726995,220,True
LEVEL_PLUS_JUMP,act,oil,asset_price,a,6,-0.005740282618137616,0.007545045210845006,-0.7608016198347914,0.4467755667606018,-0.01815077759870886,0.006670212362433627,-0.02676084358914655,0.015280278352871317,2.786008616726995,219,True
LEVEL_PLUS_JUMP,act,oil,asset_price,a,7,-0.00867649930283415,0.010413476651744408,-0.833199093155955,0.40473245396101354,-0.025805144142630413,0.008452145536962111,-0.037688534984679445,0.020335536379011147,2.786008616726995,218,True
LEVEL_PLUS_JUMP,act,oil,asset_price,a,8,0.01078610798987581,0.008898555965939914,1.212118913581112,0.2254668647393836,-0.003850714065331119,0.02542293004508274,-0.014005345607660199,0.03557756158741182,2.786008616726995,217,True
LEVEL_PLUS_JUMP,act,oil,asset_price,a,9,-0.00015550137317067551,0.005972506276547425,-0.02603620087956901,0.9792284641038687,-0.00997939998414014,0.00966839723779879,-0.016794955323087862,0.016483952576746515,2.786008616726995,216,True
LEVEL_PLUS_JUMP,act,oil,asset_price,a,10,-0.005719335220764852,0.007427967509036898,-0.7699731068837717,0.4413158455649079,-0.01793725451888189,0.006498584077352184,-0.026413716705709807,0.014975046264180102,2.786008616726995,215,True
LEVEL_PLUS_JUMP,act,oil,asset_price,a,11,-0.006477548168488736,0.007022738649478001,-0.9223678242632896,0.35633674704902607,-0.018028925307214907,0.005073828970237437,-0.026042958558956147,0.013087862221978674,2.786008616726995,214,True
LEVEL_PLUS_JUMP,act,oil,asset_price,a,12,0.011356161788258821,0.00679525646386871,1.6711895788836015,0.09468423798652212,0.00017895954759893778,0.022533364028918704,-0.0075754812729492155,0.03028780484946686,2.786008616726995,213,True
