measure,channel,outcome,family,battery,horizon,beta,beta_std,se,tstat,pvalue,ci_low,ci_high,ci_low_supt,ci_high_supt,supt_c,nobs,converged
LEVEL,pooled,freight,physical_channel,b,12,-0.003240535039041002,-0.0011559564993973278,0.006882413861511545,-0.47084280373823695,0.6377529952011496,-0.014561098441329355,0.00808002836324735,-0.022708911979709104,0.0162278419016271,2.8287134909949128,297,True
LEVEL,pooled,freight,physical_channel,b,13,-0.003254802988069003,-0.0011610461306505882,0.007063415996967662,-0.46079729545396964,0.6449440422975736,-0.01487308840934831,0.008363482433210305,-0.02323518311120071,0.016725577135062706,2.8287134909949128,296,True
LEVEL,pooled,freight,physical_channel,b,14,0.00968524269085605,0.0034548983738342037,0.00735632754510195,1.3165866570616145,0.18797721373021992,-0.0024148393527479127,0.021785324734460012,-0.011123700280151323,0.030494185661863422,2.8287134909949128,295,True
LEVEL,pooled,freight,physical_channel,b,15,0.004076483260501742,0.00145415410198926,0.006732818739042688,0.6054645785817429,0.5448703533810576,-0.006998018062019461,0.015150984583022945,-0.014968731939051667,0.02312169846005515,2.8287134909949128,294,True
LEVEL,pooled,freight,physical_channel,b,16,-0.009756665574851638,-0.003480376187209379,0.007166162161856548,-1.3614910400414333,0.17335856315052023,-0.021543953398103784,0.002030622248400508,-0.030027685160752528,0.01051435401104925,2.8287134909949128,293,True
LEVEL,pooled,freight,physical_channel,b,17,-0.0033407337318069608,-0.0011916991556989872,0.007061102043782746,-0.47311789450039954,0.6361290707802262,-0.014955213038797464,0.008273745575183542,-0.023314568344346965,0.016633100880733043,2.8287134909949128,292,True
LEVEL,pooled,freight,physical_channel,b,18,-0.008066001159206507,-0.002877286112262022,0.007370105094143036,-1.0944214575198519,0.2737701773018091,-0.020188745254321204,0.004056742935908188,-0.028913916869059246,0.01278191455064623,2.8287134909949128,291,True
LEVEL,pooled,freight,physical_channel,b,19,0.013776069749127748,0.004914169163672372,0.012025191738491776,1.145600839363878,0.2519603498163825,-0.00600361049671733,0.03355574999497282,-0.020239752353344506,0.0477918918516,2.8287134909949128,290,True
LEVEL,pooled,freight,physical_channel,b,20,0.0007140958455388414,0.0002547306922771433,0.006657231125599977,0.10726619401763435,0.9145778030339942,-0.010236074916858512,0.011664266607936196,-0.018117303652117063,0.019545495343194746,2.8287134909949128,289,True
LEVEL,pooled,freight,physical_channel,b,21,-0.003832477054164335,-0.0013671127471787641,0.008146094009820122,-0.4704680610786324,0.6380206478153743,-0.017231609331704624,0.009566655223375953,-0.02687544307865536,0.019210488970326692,2.8287134909949128,288,True
LEVEL,pooled,freight,physical_channel,b,22,-0.0005513736921709813,-0.00019668480525066867,0.005665524911857009,-0.0973208485972848,0.9224715998017835,-0.009870332892022902,0.00876758550768094,-0.016577520443908665,0.015474773059566703,2.8287134909949128,287,True
LEVEL,pooled,freight,physical_channel,b,23,-0.00117545330556311,-0.0004193051060808351,0.006011294499361883,-0.19554079502973745,0.84496960420622,-0.011063152865511936,0.008712246254385717,-0.01817968315425158,0.01582877654312536,2.8287134909949128,286,True
LEVEL,pooled,freight,physical_channel,b,24,-0.006777969117689279,-0.0024178221682262637,0.007054907229171303,-0.9607453220168632,0.3366802369987867,-0.018382258861397858,0.004826320626019298,-0.02673428037456368,0.013178342139185121,2.8287134909949128,285,True
LEVEL,act,oil,asset_price,a,0,-0.013180871395533627,-0.006469090883744362,0.027324227868639424,-0.4823876985252924,0.6295305582101364,-0.05812522670891368,0.03176348391784642,-0.09041786240676392,0.06405611961569666,2.826685218061615,309,True
LEVEL,act,oil,asset_price,a,1,-0.0429232463876007,-0.02106646621260803,0.022977198054699104,-1.8680800977307326,0.06175090720728832,-0.08071737394505483,-0.0051291188301465646,-0.10787255248129275,0.022026059706091353,2.826685218061615,308,True
LEVEL,act,oil,asset_price,a,2,-0.003101970687868433,-0.0015224281988921947,0.025341675270045893,-0.12240590469308842,0.9025775624092216,-0.044785317168829844,0.03858137579309298,-0.07473490957462475,0.06853096819888788,2.826685218061615,307,True
LEVEL,act,oil,asset_price,a,3,-0.03405255101400368,-0.016712783299560646,0.02357394940134743,-1.444499198426943,0.14859860504874878,-0.07282824718838049,0.0047231451603731295,-0.10068868531812492,0.03258358329011756,2.826685218061615,306,True
LEVEL,act,oil,asset_price,a,4,0.03587559961954229,0.017607524380086545,0.018637887443867386,1.9248747867799147,0.05424502490051383,0.005219002858783715,0.06653219638030086,-0.016807841313933827,0.0885590405530184,2.826685218061615,305,True
LEVEL,act,oil,asset_price,a,5,-0.00528946719559599,-0.0025960380757898715,0.03270606753107916,-0.16172739784658116,0.8715205281995858,-0.059086160997411326,0.048507226606219346,-0.09773922482662238,0.0871602904354304,2.826685218061615,304,True
LEVEL,act,oil,asset_price,a,6,-0.01461144239905663,-0.007171206363042308,0.025279022166031725,-0.5780066294925964,0.5632596433971855,-0.056191733694640575,0.026968848896527314,-0.0860672806828304,0.056844395884717146,2.826685218061615,303,True
LEVEL,act,oil,asset_price,a,7,0.010960203928069442,0.005379200903142011,0.02782181171597203,0.39394285461925455,0.6936232299622471,-0.03480260398130811,0.056723011837447,-0.06768329998916214,0.08960370784530103,2.826685218061615,302,True
LEVEL,act,oil,asset_price,a,8,0.04568428221800107,0.022421565673345273,0.024664125711145422,1.8522562994137226,0.06398902777263919,0.005115405586436465,0.08625315884956566,-0.024033437346107106,0.11540200178210924,2.826685218061615,301,True
LEVEL,act,oil,asset_price,a,9,0.0012354619264662,0.0006063571402740458,0.017010490847873896,0.07262941072747572,0.9421010221428482,-0.026744305640884,0.0292152294938164,-0.04684784110519132,0.04931876495812373,2.826685218061615,300,True
LEVEL,act,oil,asset_price,a,10,0.03930790539782383,0.019292079016438438,0.022390167101655974,1.7555878533357,0.0791588077527998,0.002479357832615464,0.07613645296303219,-0.02398204897835659,0.10259785977400424,2.826685218061615,299,True
LEVEL,act,oil,asset_price,a,11,-0.029456735528478804,-0.014457185231070691,0.023677974657118326,-1.2440563838353127,0.21347881206079133,-0.06840353802210493,0.009490066965147318,-0.0963869164853927,0.0374734454284351,2.826685218061615,298,True
LEVEL,act,oil,asset_price,a,12,0.0002979490950663765,0.00014623158946584544,0.02438902799971263,0.012216521915915927,0.9902528682263775,-0.03981843206808195,0.040414330258214705,-0.06864215583461215,0.06923805402474491,2.826685218061615,297,True
LEVEL,act,oil,asset_price,a,13,0.009031408741178117,0.0044325600487022405,0.021960653175753814,0.4112541038237178,0.680886219689378,-0.02709065128518391,0.045153468767540145,-0.05304444496970305,0.07110726245205928,2.826685218061615,296,True
LEVEL,act,oil,asset_price,a,14,0.0029282411007537437,0.0014371627824781375,0.026080455968373936,0.11227722031795112,0.9106036031359698,-0.039970291491374293,0.04582677369288178,-0.07079299826535568,0.07664948046686318,2.826685218061615,295,True
LEVEL,act,oil,asset_price,a,15,0.03841023502154535,0.018851507898374253,0.031040054899633074,1.2374409499513932,0.2159234239900385,-0.012646111860888924,0.08946658190397963,-0.04933022933106847,0.12615069937415918,2.826685218061615,294,True
LEVEL,act,oil,asset_price,a,16,-0.0037037595369814845,-0.0018177824771423727,0.026779142893557872,-0.1383076206622162,0.8899973029774937,-0.04775152985210189,0.04034401077813893,-0.07939996690656127,0.0719924478325983,2.826685218061615,293,True
LEVEL,act,oil,asset_price,a,17,-0.0450239425986896,-0.022097475035991014,0.033751479612884314,-1.3339842612856039,0.1822090146122155,-0.10054018625492103,0.010492301057541835,-0.14042875110813766,0.050380865910758445,2.826685218061615,292,True
