measure,channel,outcome,family,battery,horizon,beta,beta_std,se,tstat,pvalue,ci_low,ci_high,ci_low_supt,ci_high_supt,supt_c,nobs,converged,rank,threshold,pvalue_adj,reject,family_size
LEVEL,act,us10y,asset_price,b,6,-0.02748364259595951,-0.01348880331461666,0.06087318892529454,-0.451490107240616,0.6516363534528616,-0.1276111281838324,0.0726438429919134,-0.19998685732484545,0.14501957213292643,2.833812681319969,303,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL,act,ip,real_macro,b,6,0.14225572892040428,0.0698182397433322,0.16148145751217363,0.8809415713236303,0.37834944539337556,-0.12335763215390455,0.4078690899947131,-0.3153187397770248,0.5998301976178333,2.833603781802216,303,True,1.0,0.03333333333333333,1.0,False,3.0
LEVEL,act,cpi,real_macro,b,6,-0.0017199722893128143,-0.0008441518563679139,0.05749631917228903,-0.029914476510381094,0.97613526043101,-0.09629300141621189,0.09285305683758627,-0.16292640687202475,0.15948646229339913,2.803769648273539,303,True,3.0,0.1,1.0,False,3.0
LEVEL,act,infl_exp,real_macro,b,6,-0.012626298608959655,-0.006196909959559482,0.0574141617698392,-0.21991610118032762,0.825936496338006,-0.10706419083445821,0.0818115936165389,-0.1731352271449414,0.1478826299270221,2.795633056168736,303,True,2.0,0.05,1.0,False,3.0
LEVEL,act,freight,physical_channel,b,6,0.0038861301891784106,0.0019072888753300843,0.004628806580782785,0.839553375445042,0.4011588503517233,-0.003727579103678996,0.011499839482035817,-0.00901369963924986,0.016785960017606683,2.7868586866394316,303,True,1.0,0.1,0.4011588503517233,False,1.0
LEVEL,threat,oil,asset_price,a,1,-0.03827318684992893,-0.013689395438430571,0.0658415756498563,-0.5812920859224981,0.5610436135323511,-0.14657294136179477,0.07002656766193693,-0.22582911408847772,0.14928274038861988,2.8485941502367154,308,True,1.0,0.025,1.0,False,4.0
LEVEL,threat,dxy,asset_price,a,1,0.0006539033858878091,0.0002338854630278456,0.004694368968120566,0.13929526850753815,0.8892168286169811,-0.007067646437573745,0.008375453209349362,-0.01264504142127072,0.013952848193046338,2.832956867572956,308,True,4.0,0.1,1.0,False,4.0
LEVEL,threat,vix,asset_price,a,1,-0.6365135561740516,-0.227665540540282,2.0956680990145915,-0.30372822703812113,0.7613349512307863,-4.083580829724699,2.810553717376596,-6.34215739846464,5.069130286116537,2.7225894429434945,308,True,3.0,0.05,1.0,False,4.0
LEVEL,threat,us10y,asset_price,a,1,0.028919296646185765,0.010343734613561481,0.0749519624345081,0.38583775136581666,0.6996168345376675,-0.09436571061134537,0.1522043039037169,-0.18357204650429343,0.24141063979666494,2.8350337502657244,308,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL,threat,ip,real_macro,a,1,0.09568229049850618,0.03422324658316953,0.5317044377656323,0.17995390615995116,0.8571887549150983,-0.7788936824264874,0.9702582634234997,-1.4016208115005389,1.5929853924975512,2.8160440192884657,308,True,3.0,0.1,1.0,False,3.0
LEVEL,threat,cpi,real_macro,a,1,0.06666894198633992,0.02384587188653429,0.08989457038590742,0.7416348028600342,0.4583086312074349,-0.08119446815616431,0.21453235212884414,-0.18716178666169975,0.3204996706343796,2.8236491654431686,308,True,1.0,0.03333333333333333,1.0,False,3.0
LEVEL,threat,infl_exp,real_macro,a,1,-0.026700536366817417,-0.009550137598333772,0.11194082956362199,-0.23852365996307065,0.8114749668301986,-0.2108268158784976,0.1574257431448628,-0.34277095612157926,0.28936988338794445,2.8235490212721897,308,True,2.0,0.05,1.0,False,3.0
LEVEL,threat,freight,physical_channel,a,1,0.007835936922721429,0.0028027255631034973,0.008601323493644555,0.9110152557930574,0.3622873355081351,-0.006311981222382726,0.021983855067825582,-0.016512444764370367,0.032184318609813224,2.8307715324371427,308,True,1.0,0.1,0.3622873355081351,False,1.0
LEVEL,threat,oil,asset_price,a,2,0.010253192709337706,0.0036673196317546218,0.033309877465144765,0.307812381479535,0.7582250996754777,-0.044536680052514765,0.06504306547119018,-0.08463312938297546,0.10513951480165087,2.8485941502367154,307,True,4.0,0.1,1.0,False,4.0
LEVEL,threat,dxy,asset_price,a,2,-0.002181199155533648,-0.0007801623075483819,0.004527276871578388,-0.4817905370945859,0.6299547523202017,-0.009627906937962874,0.0052655086268955775,-0.015006779260275849,0.010644380949208552,2.832956867572956,307,True,3.0,0.05,1.0,False,4.0
LEVEL,threat,vix,asset_price,a,2,-2.6609424329073237,-0.951754902088471,1.6033575083435505,-1.6596064315415082,0.09699365364449805,-5.2982308458060885,-0.023654020008559318,-7.02622665838766,1.7043417925730129,2.7225894429434945,307,True,1.0,0.025,0.3879746145779922,False,4.0
LEVEL,threat,us10y,asset_price,a,2,0.049931345431187255,0.01785923746200051,0.06042325088715346,0.8263597985556769,0.40860002114069893,-0.04945605794274588,0.1493187488051204,-0.12137061013466617,0.2212333009970407,2.8350337502657244,307,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL,threat,ip,real_macro,a,2,-0.5743105970995923,-0.2054170429811516,0.6721149349916504,-0.8544827189515241,0.3928375804447588,-1.6798412856488614,0.5312200914496767,-2.4670158400572855,1.3183946458581008,2.8160440192884657,307,True,1.0,0.03333333333333333,1.0,False,3.0
LEVEL,threat,cpi,real_macro,a,2,-0.04585261929487067,-0.01640037553905605,0.095252814032594,-0.4813781068891112,0.6302477937228284,-0.202529555933717,0.11082431734397566,-0.31481314814411804,0.2231079095543767,2.8236491654431686,307,True,2.0,0.05,1.0,False,3.0
LEVEL,threat,infl_exp,real_macro,a,2,0.057481151255732305,0.02055962083537396,0.14618732245015714,0.3932020252667985,0.6941702739964579,-0.18297559629073304,0.2979378988021977,-0.35528591997081094,0.4702482224822755,2.8235490212721897,307,True,3.0,0.1,1.0,False,3.0
LEVEL,threat,freight,physical_channel,a,2,0.013239895242175451,0.004735591061288167,0.008733575419924656,1.5159765165558816,0.12952529053539497,-0.0011255579635418463,0.02760534844789275,-0.011482861432940032,0.03796265191729094,2.8307715324371427,307,True,1.0,0.1,0.12952529053539497,False,1.0
LEVEL,threat,oil,asset_price,a,6,0.010185364185969156,0.003643059005587333,0.03251056240919327,0.3132940014316381,0.7540573070772614,-0.04328975230702459,0.06366048067896289,-0.08242403371376444,0.10279476208570276,2.8485941502367154,303,True,3.0,0.05,1.0,False,4.0
LEVEL,threat,dxy,asset_price,a,6,-0.0044461330135519275,-0.00159027449773199,0.004852610906340281,-0.9162352183940277,0.3595435373213379,-0.012427967663030007,0.0035357016359261534,-0.01819337040632805,0.009301104379224198,2.832956867572956,303,True,1.0,0.025,1.0,False,4.0
LEVEL,threat,vix,asset_price,a,6,-0.4233145871523536,-0.15140941362177973,1.5087964359240882,-0.2805644135108838,0.7790445139780227,-2.9050638771135446,2.058434702808837,-4.531147835150047,3.684518660845339,2.7225894429434945,303,True,4.0,0.1,1.0,False,4.0
LEVEL,threat,us10y,asset_price,a,6,0.03778062443856175,0.01351321774897525,0.07049270573196804,0.5359508341503261,0.5919925304818294,-0.07816955825828872,0.1537308071354122,-0.16206857545911774,0.23762982433624125,2.8350337502657244,303,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL,threat,ip,real_macro,a,6,0.07572014029308184,0.027083267123530957,0.22053630642911223,0.343345463244261,0.7313385824555803,-0.2870298032113247,0.43847008379748836,-0.545319806462588,0.6967600870487517,2.8160440192884657,303,True,3.0,0.1,0.7313385824555803,False,3.0
LEVEL,threat,cpi,real_macro,a,6,0.06780144046833993,0.02425093926736958,0.0700888682893859,0.967363892771081,0.3333621536091228,-0.047484488746380504,0.18308736968306036,-0.13010493398384076,0.2657078149205206,2.8236491654431686,303,True,2.0,0.05,0.6667243072182456,False,3.0
LEVEL,threat,infl_exp,real_macro,a,6,0.09930927633722772,0.035520531901753846,0.07921949775705243,1.2535963891337194,0.20998874434664494,-0.030995201873734002,0.22961375454818944,-0.1243708590203721,0.32298941169482753,2.8235490212721897,303,True,1.0,0.03333333333333333,0.6299662330399348,False,3.0
LEVEL,threat,freight,physical_channel,a,6,0.004144564827454934,0.0014824108341358756,0.0057486143604887656,0.7209676223789258,0.4709294355972945,-0.00531106435334033,0.013600194008250199,-0.012128449055176013,0.02041757871008588,2.8307715324371427,303,True,1.0,0.1,0.4709294355972945,False,1.0
LEVEL,threat,oil,asset_price,b,1,-0.032920778778664665,-0.011774968220161967,0.060551627397975635,-0.5436811559546172,0.5866609020093883,-0.13251934272203902,0.06667778516470968,-0.204202601358733,0.13836104380140365,2.8286906552373625,308,True,1.0,0.025,1.0,False,4.0
LEVEL,threat,dxy,asset_price,b,1,-0.0009511860186156292,-0.000340216287590379,0.004535565387877723,-0.2097171878853029,0.8338884098482257,-0.008411527197141862,0.006509155159910604,-0.01387246432993003,0.011970092292698771,2.848879292061207,308,True,4.0,0.1,1.0,False,4.0
LEVEL,threat,vix,asset_price,b,1,-0.6989838213916402,-0.2500096470569515,2.136946720790011,-0.3270946414299145,0.7435963046197591,-4.2139483856851445,2.815980742901864,-6.535762056176907,5.137794413393626,2.7313634813634753,308,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL,threat,us10y,asset_price,b,1,0.027694156974133778,0.009905531714393706,0.08504666866441567,0.3256348239037054,0.7447006613761022,-0.11219516443867045,0.167583478386938,-0.21306625940898338,0.2684545733572509,2.830921189084195,308,True,3.0,0.05,1.0,False,4.0
LEVEL,threat,ip,real_macro,b,1,0.19392240490923013,0.06936136506173463,0.5663449469915728,0.34241040895543773,0.7320420562082297,-0.7376321352554975,1.125476945073958,-1.4007192250907843,1.7885640349092444,2.8156720360458034,308,True,2.0,0.05,1.0,False,3.0
LEVEL,threat,cpi,real_macro,b,1,0.07243903277982466,0.02590969413623041,0.0941136236871996,0.769697626568778,0.44147927831221256,-0.08236410248761158,0.2272421680472609,-0.1924556077404176,0.3373336733000669,2.8146258760650675,308,True,1.0,0.03333333333333333,1.0,False,3.0
LEVEL,threat,infl_exp,real_macro,b,1,-0.035424603601527396,-0.012670525944244981,0.10993018787558723,-0.32224636640864257,0.7472660610023557,-0.21624367184014381,0.145394464637089,-0.34751468351886816,0.2766654763158134,2.8389843222186313,308,True,3.0,0.1,1.0,False,3.0
LEVEL,threat,freight,physical_channel,b,1,0.008481547655036385,0.003033644944042652,0.008979835435209277,0.9445103661678318,0.34490890712290245,-0.006288967229994946,0.023252062540067717,-0.017053817036811258,0.03401691234688403,2.8436339258206615,308,True,1.0,0.1,0.34490890712290245,False,1.0
LEVEL,threat,oil,asset_price,b,2,0.00894319721921651,0.0031987658539585346,0.036016537466022534,0.2483080786889464,0.8038960488217909,-0.050298735062004246,0.06818512950043726,-0.09293644574492779,0.1108228401833608,2.8286906552373625,307,True,4.0,0.1,1.0,False,4.0
LEVEL,threat,dxy,asset_price,b,2,-0.004711125968023306,-0.0016850560835032688,0.004354347702442176,-1.0819360992648859,0.2792809229181282,-0.011873390579393128,0.002451138643346518,-0.017116136967945117,0.007693885031898504,2.848879292061207,307,True,2.0,0.03333333333333333,0.8378427687543847,False,4.0
LEVEL,threat,vix,asset_price,b,2,-2.645920169709601,-0.9463818010164292,1.7824430209027249,-1.4844346431728095,0.13769364986167226,-5.577778037475786,0.2859376980565851,-7.514419944614497,2.2225796051952957,2.7313634813634753,307,True,1.0,0.025,0.550774599446689,False,4.0
LEVEL,threat,us10y,asset_price,b,2,0.022891518609371914,0.008187743854689391,0.06222538670965662,0.36788069660673445,0.7129621943266677,-0.07946013440846471,0.12524317162720855,-0.15326364712595306,0.19904668434469688,2.830921189084195,307,True,3.0,0.05,1.0,False,4.0
LEVEL,threat,ip,real_macro,b,2,-0.5039768068716901,-0.1802603433081228,0.6350413918248938,-0.7936125319696586,0.42742103456911174,-1.5485269434791777,0.5405733297357975,-2.2920450955646494,1.2840914818212694,2.8156720360458034,307,True,1.0,0.03333333333333333,1.0,False,3.0
LEVEL,threat,cpi,real_macro,b,2,-0.06668474790599746,-0.023851525282613077,0.09461135710792457,-0.7048281511270279,0.48091718731063515,-0.22230658179576812,0.0889370859837732,-0.33298032179159465,0.1996108259795997,2.8146258760650675,307,True,2.0,0.05,1.0,False,3.0
LEVEL,threat,infl_exp,real_macro,b,2,0.040043784518198025,0.014322695501431304,0.15420578093850856,0.2596775832558831,0.7951124855688917,-0.21360215355539197,0.293689722591788,-0.39774400996170844,0.47783157899810447,2.8389843222186313,307,True,3.0,0.1,1.0,False,3.0
LEVEL,threat,freight,physical_channel,b,2,0.013237251535470519,0.004734645471190092,0.008986354710608158,1.4730390644211149,0.140740502628301,-0.001543986603345756,0.028018489674286794,-0.012316651589073151,0.03879115466001419,2.8436339258206615,307,True,1.0,0.1,0.140740502628301,False,1.0
LEVEL,threat,oil,asset_price,b,6,0.026244886411416195,0.009387162603712905,0.03561597913611816,0.73688515795432,0.4611921905685207,-0.03233818604805572,0.0848279588708881,-0.07450170094805011,0.1269914737708825,2.8286906552373625,303,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL,threat,dxy,asset_price,b,6,-0.0055788010694553586,-0.0019954025310608696,0.00450647336879849,-1.2379527432873236,0.2157335837618961,-0.012991290134883775,0.001833687995973058,-0.018417199730050685,0.007259597591139967,2.848879292061207,303,True,1.0,0.025,0.8629343350475844,False,4.0
LEVEL,threat,vix,asset_price,b,6,-0.4754363062345399,-0.17005209488698422,1.546208921054096,-0.30748516565951584,0.7584741125780368,-3.018723658055092,2.0678510455860124,-4.6986948877601185,3.747822275291038,2.7313634813634753,303,True,4.0,0.1,1.0,False,4.0
LEVEL,threat,us10y,asset_price,b,6,0.039741695354625704,0.014214645496762986,0.0807822714848475,0.4919606074964126,0.622747191561444,-0.0931333168906042,0.17261670759985562,-0.18894654869418104,0.26842993940343246,2.830921189084195,303,True,3.0,0.05,1.0,False,4.0
LEVEL,threat,ip,real_macro,b,6,0.14229577633145568,0.050895765723866906,0.2622019803094224,0.5426952769904088,0.5873396266388771,-0.2889881019743562,0.5735796546372676,-0.5959790074216174,0.8805705600845286,2.8156720360458034,303,True,3.0,0.1,0.9055151658063751,False,3.0
LEVEL,threat,cpi,real_macro,b,6,0.05557953530295622,0.019879458693359178,0.0740245546601015,0.7508256626218252,0.45275758290318757,-0.06618002191317923,0.17733909251909166,-0.15277189170755842,0.26393096231347085,2.8146258760650675,303,True,2.0,0.05,0.9055151658063751,False,3.0
LEVEL,threat,infl_exp,real_macro,b,6,0.10989234974247106,0.039305841898707575,0.0821480506203557,1.3377353316676333,0.1809827291584365,-0.025229169267414142,0.24501386875235626,-0.12332467806954128,0.3431093775544834,2.8389843222186313,303,True,1.0,0.03333333333333333,0.5429481874753095,False,3.0
LEVEL,threat,freight,physical_channel,b,6,0.0028951528408739653,0.0010355263137303385,0.0061593634447375195,0.47004091686577554,0.6383257847648398,-0.0072360984609148565,0.013026404142662788,-0.014619822012041261,0.020410127693789193,2.8436339258206615,303,True,1.0,0.1,0.6383257847648398,False,1.0
INNOVATION,pooled,oil,asset_price,a,1,-0.051992237572795294,-0.011681017489861466,0.05081517975010753,-1.0231635080004864,0.30623054361403546,-0.13557577028895068,0.03159129514336008,-0.1955705021769113,0.09158602703132072,2.825499492674966,308,True,1.0,0.025,1.0,False,4.0
INNOVATION,pooled,dxy,asset_price,a,1,-0.00028696464539298863,-6.447191346812381e-05,0.004085756525215143,-0.07023537590211104,0.9440063179394353,-0.007007436084733761,0.006433506793947784,-0.011815154138021401,0.011241224847235425,2.8215556706530314,308,True,4.0,0.1,1.0,False,4.0
INNOVATION,pooled,vix,asset_price,a,1,-0.787236386076485,-0.17686720987031296,1.6273777720374862,-0.48374532306095136,0.6285666233227453,-3.46403461683255,1.88956184467958,-5.138397979305031,3.5639252071520615,2.6737255897141003,308,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,pooled,us10y,asset_price,a,1,0.02244488284658542,0.005042657929883747,0.0772505520748053,0.2905465688433009,0.7713981296671647,-0.10462096791766165,0.14951073361083247,-0.19355871529303573,0.23844848098620655,2.796143099798883,308,True,3.0,0.05,1.0,False,4.0
INNOVATION,pooled,ip,real_macro,a,1,0.06705127639980524,0.015064308998954883,0.5113232009847988,0.13113286522235987,0.8956702029472714,-0.7740005452844776,0.9081030980840881,-1.384172204314132,1.5182747571137425,2.83817256466929,308,True,3.0,0.1,1.0,False,3.0
INNOVATION,pooled,cpi,real_macro,a,1,0.03969203054512381,0.008917548554369317,0.09327972005485073,0.4255161842443774,0.6704604261082923,-0.1137394553081154,0.193123516398363,-0.2227162849284765,0.30210034601872415,2.813133608455277,308,True,2.0,0.05,1.0,False,3.0
INNOVATION,pooled,infl_exp,real_macro,a,1,-0.07190460797941894,-0.016154699674797397,0.12515466176554305,-0.5745260061836175,0.56561190738908,-0.2777657073143571,0.13395649135551926,-0.42561706203202787,0.28180784607319,2.8262027883166816,308,True,1.0,0.03333333333333333,1.0,False,3.0
INNOVATION,pooled,freight,physical_channel,a,1,0.0061984740128193895,0.0013926017946971454,0.010967654529353258,0.5651594874938956,0.571965289519752,-0.011841712318938057,0.024238660344576838,-0.024720868433149867,0.037117816458788644,2.8191389839293666,308,True,1.0,0.1,0.571965289519752,False,1.0
INNOVATION,pooled,oil,asset_price,a,2,0.008247712248907042,0.0018530010541657886,0.03254269696630303,0.25344280031391675,0.79992605711599,-0.04528026088689917,0.061775685384713244,-0.08370166151965731,0.10019708601747139,2.825499492674966,307,True,4.0,0.1,1.0,False,4.0
INNOVATION,pooled,dxy,asset_price,a,2,0.001849343746101538,0.0004154892663108089,0.004081775748548906,0.45307333377121217,0.6504959363677028,-0.004864579898301691,0.008563267390504767,-0.00966761376355065,0.013366301255753726,2.8215556706530314,307,True,3.0,0.05,1.0,False,4.0
INNOVATION,pooled,vix,asset_price,a,2,-2.121371458642734,-0.47660532163487057,1.3478710806635126,-1.5738682200959846,0.1155179183691292,-4.3384220943351135,0.09567917704964524,-5.725208858648365,1.4824659413628978,2.6737255897141003,307,True,1.0,0.025,0.4620716734765168,False,4.0
INNOVATION,pooled,us10y,asset_price,a,2,0.03796136830647949,0.008528723283090265,0.052756243196200835,0.7195616292331677,0.47179494413538414,-0.048814929659125386,0.12473766627208437,-0.10955263707788924,0.1854753736908482,2.796143099798883,307,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,pooled,ip,real_macro,a,2,-0.5740512540594266,-0.12897122824068827,0.5375452919909514,-1.0679123463871576,0.28556005272373497,-1.4582345772414311,0.31013206912257796,-2.0996975540552874,0.9515950459364343,2.83817256466929,307,True,2.0,0.05,0.8429975824103616,False,3.0
INNOVATION,pooled,cpi,real_macro,a,2,-0.0922810907978314,-0.020732653294325387,0.08559783048610772,-1.0780774497877998,0.2809991941367872,-0.233076992732083,0.0485148111364202,-0.3330792245491587,0.14851704295349594,2.813133608455277,307,True,1.0,0.03333333333333333,0.8429975824103616,False,3.0
INNOVATION,pooled,infl_exp,real_macro,a,2,0.09577976048105492,0.02151869412789717,0.1850466348241585,0.5175979588716656,0.6047388061960444,-0.20859486796462678,0.4001543889267366,-0.4271995548276006,0.6187590757897105,2.8262027883166816,307,True,3.0,0.1,0.8429975824103616,False,3.0
INNOVATION,pooled,freight,physical_channel,a,2,0.009992988849543692,0.002245109712081098,0.008036559838621143,1.2434411054243104,0.21370533088539057,-0.003225975749224834,0.023211953448312218,-0.012663190288194274,0.03264916798728166,2.8191389839293666,307,True,1.0,0.1,0.21370533088539057,False,1.0
INNOVATION,pooled,oil,asset_price,a,6,-0.0016868696611320472,-0.00037898645903076776,0.03086214754524695,-0.0546582073933426,0.9564107652286573,-0.05245058498644297,0.04907684566417888,-0.08888785189308725,0.08551411257082316,2.825499492674966,303,True,4.0,0.1,1.0,False,4.0
INNOVATION,pooled,dxy,asset_price,a,6,-0.0054126125385471294,-0.0012160434841853123,0.004694593081433513,-1.1529460476464481,0.24893253005178972,-0.013134530995604332,0.002309305918510073,-0.018658668268874346,0.007833443191780087,2.8215556706530314,303,True,1.0,0.025,0.9957301202071589,False,4.0
INNOVATION,pooled,vix,asset_price,a,6,-0.4225920710902782,-0.09494312235688851,1.4050291849716696,-0.3007710271148561,0.7635891029996704,-2.7336594219635995,1.8884752797830433,-4.179254557244177,3.3340704150636213,2.6737255897141003,303,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,pooled,us10y,asset_price,a,6,0.009015370666205913,0.0020254697113600974,0.07687161044520188,0.11727828536430289,0.9066395320399864,-0.11742717658418508,0.13545791791659692,-0.20592865245057307,0.2239593937829849,2.796143099798883,303,True,3.0,0.05,1.0,False,4.0
INNOVATION,pooled,ip,real_macro,a,6,0.21059118717556208,0.047313203959807495,0.23625148717961034,0.8913856572486251,0.3727223095930777,-0.1780079283844992,0.5991903027356233,-0.45993130209992655,0.8811136764510508,2.83817256466929,303,True,1.0,0.03333333333333333,1.0,False,3.0
INNOVATION,pooled,cpi,real_macro,a,6,0.039710349547370356,0.008921664256936246,0.06551478644094468,0.606128046882446,0.5444297279612876,-0.06805188454896863,0.14747258364370933,-0.1445914980404212,0.2240121971351619,2.813133608455277,303,True,3.0,0.1,1.0,False,3.0
INNOVATION,pooled,infl_exp,real_macro,a,6,0.05647488320457579,0.012688126713663697,0.06831649310210514,0.8266654308523859,0.40842672016451054,-0.05589574825502708,0.16884551466417866,-0.1366013800886111,0.24955114649776267,2.8262027883166816,303,True,2.0,0.05,1.0,False,3.0
INNOVATION,pooled,freight,physical_channel,a,6,0.00268705408400802,0.0006036963827062667,0.00529716631495378,0.5072625483595876,0.611970612906346,-0.006026009141708869,0.01140011730972491,-0.012246393978835646,0.017620502146851687,2.8191389839293666,303,True,1.0,0.1,0.611970612906346,False,1.0
INNOVATION,pooled,oil,asset_price,b,1,-0.04966493821572664,-0.011158146658307048,0.049848519857290816,-0.9963172097769453,0.31909604452788365,-0.1316584569011539,0.03232858046970065,-0.19049982616253575,0.09116994973108249,2.8252571661104335,308,True,1.0,0.025,1.0,False,4.0
INNOVATION,pooled,dxy,asset_price,b,1,0.00020685952156653155,4.647481628348621e-05,0.004150707394037923,0.04983717278256343,0.9602521438785476,-0.006620446589931039,0.007034165633064102,-0.011629996469929144,0.012043715513062207,2.8517683536300678,308,True,4.0,0.1,1.0,False,4.0
INNOVATION,pooled,vix,asset_price,b,1,-0.843514626287619,-0.18951115709963656,1.812463842141828,-0.4653966642947312,0.6416474225185357,-3.8247523507530055,2.1377230981777675,-5.730525926368726,4.043496673793488,2.696335886240919,308,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,pooled,us10y,asset_price,b,1,0.04235405516198025,0.009515621604493481,0.09312315828405611,0.4548176408792593,0.6492404378763044,-0.11081990949472546,0.19552801981868595,-0.2198873414760958,0.3045954518000563,2.816070690366342,308,True,3.0,0.05,1.0,False,4.0
INNOVATION,pooled,ip,real_macro,b,1,0.11671131216211517,0.02622135423045714,0.565677982266519,0.2063211152297009,0.8365400857783767,-0.8137461686555592,1.0471687929797895,-1.491511498963697,1.7249341232879272,2.8430005436699117,308,True,3.0,0.1,1.0,False,3.0
INNOVATION,pooled,cpi,real_macro,b,1,0.0715431351266104,0.01607348811490146,0.09602625930073369,0.7450371976122969,0.45624923312008603,-0.08640600576678395,0.22949227602000474,-0.19849523494112678,0.3415815051943476,2.8121304738325255,308,True,1.0,0.03333333333333333,1.0,False,3.0
INNOVATION,pooled,infl_exp,real_macro,b,1,-0.06103417961125374,-0.013712456951293908,0.12222520291030331,-0.4993583823791607,0.6175269325313204,-0.2620767479231458,0.1400083887006383,-0.4068283654479224,0.2847600062254149,2.8291561609468925,308,True,2.0,0.05,1.0,False,3.0
INNOVATION,pooled,freight,physical_channel,b,1,0.007439379882180642,0.0016713942421848257,0.011092275359985346,0.6706811398694371,0.5024236801419908,-0.0108057894748357,0.025684549239196983,-0.023765015161963186,0.038643774926324474,2.8131644799147013,308,True,1.0,0.1,0.5024236801419908,False,1.0
INNOVATION,pooled,oil,asset_price,b,2,0.0008771882117436097,0.00019707655068568962,0.03367298266814933,0.02605020827493628,0.9792172916088746,-0.05450993946023588,0.0562643158837231,-0.09425764737575772,0.09601202379924494,2.8252571661104335,307,True,3.0,0.05,1.0,False,4.0
INNOVATION,pooled,dxy,asset_price,b,2,5.805315805741695e-06,1.3042715341130129e-06,0.004026225044412103,0.0014418756382728153,0.9988495500882563,-0.006616745551418357,0.0066283561830298415,-0.011476055850441508,0.011487666482052992,2.8517683536300678,307,True,4.0,0.1,1.0,False,4.0
INNOVATION,pooled,vix,asset_price,b,2,-2.2667341378199874,-0.5092637352194993,1.5629260932630646,-1.4503143479340843,0.14697087977446374,-4.837518790980834,0.3040505153408595,-6.48090785062751,1.9474395749875346,2.696335886240919,307,True,1.0,0.025,0.587883519097855,False,4.0
INNOVATION,pooled,us10y,asset_price,b,2,0.025883875775737888,0.005815291277250185,0.05992657800866497,0.43192647796433925,0.6657948498623918,-0.07268657341260502,0.1244543249640808,-0.14287360412841574,0.19464135567989152,2.816070690366342,307,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,pooled,ip,real_macro,b,2,-0.5463597705976185,-0.12274982447469915,0.536666222691277,-1.0180625265695507,0.30864824243087086,-1.429097153453712,0.33637761225847485,-2.0721021334781966,0.9793825922829597,2.8430005436699117,307,True,2.0,0.05,0.7729833422364746,False,3.0
INNOVATION,pooled,cpi,real_macro,b,2,-0.09924912525968826,-0.022298151072814854,0.08768082089913512,-1.1319365425862162,0.25766111407882486,-0.2434712415297131,0.04497299101033658,-0.3458190336807979,0.1473207831614214,2.8121304738325255,307,True,1.0,0.03333333333333333,0.7729833422364746,False,3.0
INNOVATION,pooled,infl_exp,real_macro,b,2,0.09421513587978676,0.02116717228183521,0.1911372282591653,0.49291881407864363,0.6220699530090215,-0.2201776272677527,0.4086078990273262,-0.44654193103594325,0.6349722027955168,2.8291561609468925,307,True,3.0,0.1,0.7729833422364746,False,3.0
INNOVATION,pooled,freight,physical_channel,b,2,0.009629742046485552,0.002163499601461843,0.007947440490798848,1.211678408619025,0.22563550725439574,-0.003442634269785921,0.022702118362757026,-0.012727715248465627,0.031987199341436734,2.8131644799147013,307,True,1.0,0.1,0.22563550725439574,False,1.0
INNOVATION,pooled,oil,asset_price,b,6,0.017636545645805458,0.003962376073177295,0.0332998492265258,0.5296283933849358,0.5963696041945276,-0.03713683213138268,0.07240992342299359,-0.07644409201183354,0.11171718330344445,2.8252571661104335,303,True,2.0,0.03333333333333333,1.0,False,4.0
INNOVATION,pooled,dxy,asset_price,b,6,-0.004718384725789531,-0.0010600723700085889,0.0041615127237118466,-1.1338148022243661,0.25687224060353364,-0.011563464022991661,0.0021266945714125997,-0.01658605501449984,0.00714928556292078,2.8517683536300678,303,True,1.0,0.025,1.0,False,4.0
INNOVATION,pooled,vix,asset_price,b,6,-0.3583495390986241,-0.08050984972197216,1.4309966654909587,-0.25041954865469823,0.8022629134820709,-2.71212959448689,1.995430516289642,-4.216797201352988,3.5000981231557398,2.696335886240919,303,True,3.0,0.05,1.0,False,4.0
INNOVATION,pooled,us10y,asset_price,b,6,0.01591006470635586,0.003574490208073164,0.08889304034881294,0.17897986888428347,0.857953508752489,-0.13030597512213266,0.16212610453484438,-0.2344190207974889,0.2662391502102006,2.816070690366342,303,True,4.0,0.1,1.0,False,4.0
INNOVATION,pooled,ip,real_macro,b,6,0.2599717263499827,0.05840745511504173,0.24895929876253992,1.0442338472279622,0.29637721070330025,-0.14952987918287625,0.6694733318828416,-0.4478196953835983,0.9677631480835638,2.8430005436699117,303,True,1.0,0.03333333333333333,0.8891316321099008,False,3.0
INNOVATION,pooled,cpi,real_macro,b,6,0.03968650034552219,0.008916306092777266,0.06662598632694057,0.5956609805485873,0.5514017299343006,-0.0699034949135652,0.14927649560460957,-0.14767446615361657,0.22704746684466093,2.8121304738325255,303,True,3.0,0.1,0.8891316321099008,False,3.0
