macro_var,shock,horizon,beta,se,tstat,pvalue,ci_low,ci_high,nobs
dxy,GPRD,11,-4.115332895875454e-05,3.9559522769071994e-05,-1.0402888123546474,0.29820574032352665,-0.00010622295346593195,2.3916295548422872e-05,9501
dxy,GPRD,12,-2.6699966840250723e-05,4.021278014636091e-05,-0.6639671950825553,0.5067113074644319,-9.284410411379462e-05,3.944417043329318e-05,9500
dxy,GPRD,13,-1.7569972284397163e-05,4.065963991942216e-05,-0.4321231648685703,0.665651899269159,-8.444912847639957e-05,4.9309183907605234e-05,9499
dxy,GPRD,14,-5.6384495926890465e-06,4.329802735561761e-05,-0.13022416809844567,0.8963890740134445,-7.685736692842074e-05,6.558046774304264e-05,9498
dxy,GPRD,15,-4.6054055093029277e-05,4.6301106941347795e-05,-0.9946642345153546,0.31989959491225417,-0.00012221259877737319,3.0104488591314632e-05,9497
dxy,GPRD,16,-4.9725426790021044e-05,4.5890492358227705e-05,-1.0835670796873849,0.27855679376601183,-0.0001252085695880407,2.5757716007998616e-05,9496
dxy,GPRD,17,3.920680978637317e-07,4.2971765939373035e-05,0.009123853518537806,0.9927203191418171,-7.029019696402375e-05,7.10743331597512e-05,9495
dxy,GPRD,18,1.1556408487293217e-05,4.366845092816226e-05,0.2646397626127004,0.7912869857219014,-6.027180140524685e-05,8.338461837983329e-05,9494
dxy,GPRD,19,2.668732926219042e-05,4.325292377725414e-05,0.6170063646940039,0.5372305276372202,-4.445739928908162e-05,9.783205781346247e-05,9493
dxy,GPRD,20,1.20867447038666e-05,4.674064481058843e-05,0.2585917407183163,0.7959502565006191,-6.479477443888028e-05,8.896826384661348e-05,9492
dxy,GPRD,21,1.3963318853890163e-05,4.596922347092817e-05,0.30375363775115405,0.7613155904341731,-6.164932510040878e-05,8.957596280818911e-05,9491
dxy,GPRD,22,3.3175182738465795e-06,4.8377348489983406e-05,0.06857585993026212,0.9453272346059141,-7.625613885219795e-05,8.289117539989111e-05,9490
dxy,GPRD,23,6.161508700597473e-06,4.669652213181341e-05,0.13194791430515893,0.8950254897781792,-7.064743509393552e-05,8.297045249513046e-05,9489
dxy,GPRD,24,-1.5218547047454277e-06,4.69466755081721e-05,-0.03241666610621908,0.9741397718418484,-7.874226418767616e-05,7.56985547781853e-05,9488
dxy,GPRD,25,-2.982223560144252e-05,5.116778704782485e-05,-0.5828322333652745,0.5600062436433515,-0.00011398575571013778,5.4341284507252745e-05,9487
dxy,GPRD,26,-1.1079394619703581e-05,4.867973540824324e-05,-0.22759767543492931,0.8199590272644103,-9.115043396499048e-05,6.899164472558332e-05,9486
dxy,GPRD,27,-1.6562354985872618e-05,4.877764818399519e-05,-0.33954804305852165,0.7341969112362785,-9.679444651548e-05,6.366973654373477e-05,9485
dxy,GPRD,28,1.0174329838189755e-06,4.8199723456341136e-05,0.021108689238446707,0.9831589534303092,-7.82640569614017e-05,8.029892292903964e-05,9484
dxy,GPRD,29,-2.471438256575057e-05,4.939246275110592e-05,-0.500367489069923,0.6168163409102689,-0.00010595775406597263,5.652898893447149e-05,9483
dxy,GPRD,30,-1.80674119043717e-05,4.774398397112085e-05,-0.3784227959547789,0.7051165363794563,-9.659927710438278e-05,6.046445329563938e-05,9482
dxy,GPRD_ACT,0,-2.144553403706826e-05,3.423984860283799e-05,-0.6263326186346143,0.5310967956438326,-7.776507319771563e-05,3.487400512357911e-05,9512
dxy,GPRD_ACT,1,-1.990808576459276e-05,3.792857845582859e-05,-0.524883519897209,0.5996641664818003,-8.229504560277589e-05,4.247887407359037e-05,9511
dxy,GPRD_ACT,2,-3.102826501538426e-05,4.429394052485275e-05,-0.700508120246712,0.48361003579554496,-0.0001038853137396611,4.1828783708892575e-05,9510
