measure,channel,outcome,family,battery,horizon,beta,se,tstat,pvalue,ci_low,ci_high,ci_low_supt,ci_high_supt,supt_c,nobs,converged,rank,threshold,pvalue_adj,reject,family_size
LEVEL_PLUS_JUMP,pooled,oil,asset_price,b,1,0.0003245967609117389,0.016105525242881488,0.020154372863760407,0.983920225664071,-0.026166634848800368,0.026815828370623847,-0.04465825509977054,0.04530744862159402,2.793007441999716,224,True,4.0,0.1,1.0,False,4.0
LEVEL_PLUS_JUMP,pooled,dxy,asset_price,b,1,0.001245022803089078,0.0019851429123452164,0.6271703640813586,0.530547567342142,-0.0020202467162989597,0.004510292322477115,-0.0042116736968821665,0.006701719303060323,2.748767590502988,224,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL_PLUS_JUMP,pooled,vix,asset_price,b,1,0.31879189554082643,0.5076329893340048,0.6279968052491413,0.5300060328376563,-0.5161900681254293,1.153773859207082,-1.0060368111546523,1.6436206022363051,2.609816017736758,224,True,1.0,0.025,1.0,False,4.0
LEVEL_PLUS_JUMP,pooled,us10y,asset_price,b,1,-0.0012719368154695907,0.026323664666468346,-0.04831913913148314,0.9614619015471121,-0.04457051211676436,0.042026638485825184,-0.07199611197583536,0.06945223834489617,2.6867146370564337,224,True,3.0,0.05,1.0,False,4.0
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,1,0.08407617198856977,0.0948281276284547,0.8866163878927139,0.3752854677619506,-0.07190221767811104,0.24005456165525058,-0.18370872306683778,0.3518610670439773,2.823897315621514,224,True,2.0,0.05,0.9846042800304838,False,3.0
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,1,-0.005948549578555444,0.03284598911395416,-0.18110429123987884,0.856285716373989,-0.05997539390345151,0.04807829474634062,-0.09760095411423786,0.08570385495712696,2.790368230888354,224,True,3.0,0.1,0.9846042800304838,False,3.0
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,1,-0.02057318540499795,0.021041505247531126,-0.9777430446622574,0.32820142667682795,-0.05518338162791796,0.014037010817922056,-0.07798098100973215,0.036834610199736245,2.7283122062510263,224,True,1.0,0.03333333333333333,0.9846042800304838,False,3.0
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,1,0.009525360787590142,0.0033970164361619725,2.804037297609344,0.00504670666424483,0.003937765981755358,0.015112955593424928,0.000504300618707999,0.018546420956472284,2.6555833150676023,224,True,1.0,0.1,0.00504670666424483,True,1.0
LEVEL_PLUS_JUMP,pooled,oil,asset_price,b,2,-0.00016332134096305392,0.01261974481104086,-0.012941730867661134,0.9896742809911208,-0.020920954364605632,0.020594311682679525,-0.035410362514337476,0.035083719832411375,2.793007441999716,223,True,4.0,0.1,1.0,False,4.0
LEVEL_PLUS_JUMP,pooled,dxy,asset_price,b,2,0.0007207530067639443,0.0014073121474760632,0.5121486431113205,0.6085469829497173,-0.0015940694832649233,0.0030355754967928117,-0.0031476210139394197,0.004589127027467308,2.748767590502988,223,True,1.0,0.025,1.0,False,4.0
LEVEL_PLUS_JUMP,pooled,vix,asset_price,b,2,0.13359654030389956,0.5080295034977335,0.2629700428500716,0.7925736690338341,-0.7020376311227029,0.969230711730502,-1.1922669954073375,1.4594600760151368,2.609816017736758,223,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL_PLUS_JUMP,pooled,us10y,asset_price,b,2,0.0023823320643932963,0.015116931914899377,0.15759362268776572,0.8747770291332888,-0.022482808224207406,0.027247472352994,-0.0382325501787524,0.04299721430753899,2.6867146370564337,223,True,3.0,0.05,1.0,False,4.0
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,2,-0.13667475068557075,0.09754860696974373,-1.4010938231846062,0.16118601845606373,-0.2971279306638174,0.023778429292675873,-0.4121420000500482,0.13879249867890667,2.823897315621514,223,True,2.0,0.05,0.32237203691212746,False,3.0
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,2,0.026212840967295477,0.05181701274421991,0.505873256273722,0.6129456277287907,-0.0590185603828253,0.11144424231741626,-0.11837570521371274,0.1708013871483037,2.790368230888354,223,True,3.0,0.1,0.6129456277287907,False,3.0
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,2,-0.03930891718170134,0.017167080002532593,-2.289784702809228,0.022033800357910836,-0.06754625098803316,-0.011071583375369516,-0.08614607109829892,0.007528236734896235,2.7283122062510263,223,True,1.0,0.03333333333333333,0.06610140107373251,True,3.0
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,2,0.00396265124358253,0.004555155966852874,0.8699265782375173,0.38434052966429477,-0.0035299135698250595,0.01145521605699012,-0.008133944939522594,0.016059247426687656,2.6555833150676023,223,True,1.0,0.1,0.38434052966429477,False,1.0
LEVEL_PLUS_JUMP,pooled,oil,asset_price,b,6,0.006870313474186936,0.010683984926314933,0.6430478441864116,0.5201930554852826,-0.010703277882157039,0.02444390483053091,-0.022970135935223464,0.036710762883597335,2.793007441999716,219,True,4.0,0.1,0.8558874053192217,False,4.0
LEVEL_PLUS_JUMP,pooled,dxy,asset_price,b,6,0.0012582513714979207,0.0013171499553807288,0.955283311788305,0.3394344444513425,-0.000908267509849041,0.0034247702528448823,-0.0023622877376850834,0.004878790480680925,2.748767590502988,219,True,3.0,0.05,0.8558874053192217,False,4.0
LEVEL_PLUS_JUMP,pooled,vix,asset_price,b,6,0.602338351893761,0.5637242081606487,1.068498289011048,0.2852958017730739,-0.32490545649962876,1.5295821602871507,-0.8688781161498705,2.0735548199373923,2.609816017736758,219,True,2.0,0.03333333333333333,0.8558874053192217,False,4.0
LEVEL_PLUS_JUMP,pooled,us10y,asset_price,b,6,0.04439879922652087,0.02660122868947569,1.6690506947931498,0.09510733346526462,0.0006436717352712243,0.0881539267177705,-0.027071111257179002,0.11586870971022073,2.6867146370564337,219,True,1.0,0.025,0.3804293338610585,False,4.0
LEVEL_PLUS_JUMP,pooled,ip,real_macro,b,6,0.005818920304788498,0.05547494646138951,0.10489276107437903,0.9164609031071349,-0.08542924658716677,0.09706708719674376,-0.15083663209177653,0.16247447270135354,2.823897315621514,219,True,3.0,0.1,0.9164609031071349,False,3.0
LEVEL_PLUS_JUMP,pooled,cpi,real_macro,b,6,0.02368095648601911,0.01719329013912025,1.3773371061852402,0.16840804806063692,-0.004599489158541817,0.05196140213058004,-0.024294654102628044,0.07165656707466626,2.790368230888354,219,True,1.0,0.03333333333333333,0.5052241441819108,False,3.0
LEVEL_PLUS_JUMP,pooled,infl_exp,real_macro,b,6,0.013253400936563605,0.017106609246366006,0.7747532398554701,0.4384854847727836,-0.01488446732716311,0.04139126920029032,-0.03341876987786344,0.05992557175099065,2.7283122062510263,219,True,2.0,0.05,0.8769709695455672,False,3.0
LEVEL_PLUS_JUMP,pooled,freight,physical_channel,b,6,0.001239221558816031,0.0014541371081695999,0.8522040678653098,0.39410083927346296,-0.0011526211376414605,0.0036310642552735226,-0.002622360683459812,0.0051008038010918735,2.6555833150676023,219,True,1.0,0.1,0.39410083927346296,False,1.0
LEVEL_PLUS_JUMP,act,oil,asset_price,a,1,-0.010932128195352817,0.010765510808122155,-1.0154769606570786,0.30987852356385004,-0.028639817694077817,0.006775561303372184,-0.040924934070248734,0.019060677679543104,2.786008616726995,224,True,2.0,0.03333333333333333,0.9296355706915501,False,4.0
LEVEL_PLUS_JUMP,act,dxy,asset_price,a,1,0.0005840921509970605,0.0009721143140817509,0.6008471869368448,0.547941771980457,-0.0010148936043317502,0.002183077906325871,-0.0020821127860186682,0.003250297088012789,2.7426866350941435,224,True,3.0,0.05,1.0,False,4.0
LEVEL_PLUS_JUMP,act,vix,asset_price,a,1,-0.164270589025598,0.3782090810950797,-0.43433803479800964,0.6640429878966116,-0.7863691678108233,0.45782798975962735,-1.2107923760052204,0.8822511979540244,2.7670456350479125,224,True,4.0,0.1,1.0,False,4.0
LEVEL_PLUS_JUMP,act,us10y,asset_price,a,1,-0.021131560325293335,0.01655104789908389,-1.2767505993661572,0.20169031127326498,-0.048355611491949016,0.006092490841362347,-0.06597464911405561,0.02371152846346894,2.709380642372763,224,True,1.0,0.025,0.8067612450930599,False,4.0
LEVEL_PLUS_JUMP,act,ip,real_macro,a,1,0.024197342029036582,0.050566657013963075,0.4785236647610484,0.6322775350947609,-0.058977407163191685,0.10737209122126484,-0.11872023737784643,0.1671149214359196,2.8263205014209043,224,True,3.0,0.1,1.0,False,3.0
LEVEL_PLUS_JUMP,act,cpi,real_macro,a,1,0.009530389314240526,0.01965479189769779,0.48488884358815537,0.6277551966266084,-0.022798866425664092,0.04185964505414515,-0.04452561245353276,0.06358639108201382,2.7502708779178167,224,True,2.0,0.05,1.0,False,3.0
LEVEL_PLUS_JUMP,act,infl_exp,real_macro,a,1,-0.02603058348541022,0.02541708966420865,-1.0241370601161102,0.3057705419739496,-0.0678379756061346,0.015776808635314155,-0.0949232685594336,0.04286210158861316,2.710486762417782,224,True,1.0,0.03333333333333333,0.9173116259218488,False,3.0
LEVEL_PLUS_JUMP,act,freight,physical_channel,a,1,0.003916313658013059,0.00360958502632629,1.0849761480751008,0.2779322195003928,-0.002020925364329464,0.009853552680355582,-0.005789324395423095,0.013621951711449212,2.6888514836604958,224,True,1.0,0.1,0.2779322195003928,False,1.0
LEVEL_PLUS_JUMP,act,oil,asset_price,a,2,-0.0065847822417850164,0.009628774945980119,-0.683865006579479,0.49406041278942436,-0.02242270763477988,0.009253143151209849,-0.03341063220981064,0.0202410677262406,2.786008616726995,223,True,3.0,0.05,1.0,False,4.0
LEVEL_PLUS_JUMP,act,dxy,asset_price,a,2,0.001230369618886406,0.0011803403939556329,1.0423854213470674,0.2972330228045287,-0.0007111175591488464,0.0031718567969216582,-0.0020069342044774646,0.0044676734422502765,2.7426866350941435,223,True,1.0,0.025,1.0,False,4.0
LEVEL_PLUS_JUMP,act,vix,asset_price,a,2,0.017954498693055654,0.3986629252505955,0.045036790621474615,0.9640779840177072,-0.63778765983647,0.6736966572225813,-1.0851640084770366,1.1210730058631482,2.7670456350479125,223,True,4.0,0.1,1.0,False,4.0
LEVEL_PLUS_JUMP,act,us10y,asset_price,a,2,-0.010289157523016875,0.01216640300678592,-0.8457025069182736,0.39771872429590616,-0.030301109635681993,0.009722794589648242,-0.043252574316908425,0.02267425927087468,2.709380642372763,223,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL_PLUS_JUMP,act,ip,real_macro,a,2,-0.12212862119404386,0.0559423495737506,-2.1831156918612753,0.029027291276493124,-0.21414559779061468,-0.030111644597473036,-0.28023963069199015,0.035982388303902435,2.8263205014209043,223,True,1.0,0.03333333333333333,0.08708187382947938,True,3.0
LEVEL_PLUS_JUMP,act,cpi,real_macro,a,2,-0.01994143186306551,0.039862552597911195,-0.500254764520786,0.6168957013703054,-0.08550949608328356,0.04562663235715255,-0.12957424939256787,0.08969138566643686,2.7502708779178167,223,True,3.0,0.1,0.6168957013703054,False,3.0
LEVEL_PLUS_JUMP,act,infl_exp,real_macro,a,2,-0.030441088767097297,0.01557761261186095,-1.9541562321250143,0.050682743621748454,-0.056063981370961774,-0.0048181961632328164,-0.0726640015416187,0.011781824007424103,2.710486762417782,223,True,2.0,0.05,0.10136548724349691,False,3.0
LEVEL_PLUS_JUMP,act,freight,physical_channel,a,2,0.00028081229755259006,0.0013702578949971373,0.20493390228061903,0.8376237671216982,-0.001973061370892341,0.0025346859659975208,-0.0034036076764079708,0.0039652322715131505,2.6888514836604958,223,True,1.0,0.1,0.8376237671216982,False,1.0
LEVEL_PLUS_JUMP,act,oil,asset_price,a,6,-0.005740282618137616,0.007545045210845006,-0.7608016198347914,0.4467755667606018,-0.01815077759870886,0.006670212362433627,-0.02676084358914655,0.015280278352871317,2.786008616726995,219,True,1.0,0.025,1.0,False,4.0
LEVEL_PLUS_JUMP,act,dxy,asset_price,a,6,4.239255757897702e-05,0.001051131591885461,0.04033040002435434,0.9678297177739436,-0.0016865650537370984,0.0017713501688950523,-0.002840532011210509,0.0029253171263684628,2.7426866350941435,219,True,4.0,0.1,1.0,False,4.0
LEVEL_PLUS_JUMP,act,vix,asset_price,a,6,-0.028060133651166767,0.46367459159107915,-0.06051686713063065,0.9517439824425757,-0.7907369673549959,0.7346167000526623,-1.3110688883958859,1.2549486210935523,2.7670456350479125,219,True,3.0,0.05,1.0,False,4.0
LEVEL_PLUS_JUMP,act,us10y,asset_price,a,6,-0.006747008279679399,0.025977638926213974,-0.2597236915503899,0.7950769163973492,-0.0494764218870982,0.03598240532773941,-0.07713032032091272,0.06363630376155391,2.709380642372763,219,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL_PLUS_JUMP,act,ip,real_macro,a,6,0.027026025957071386,0.05220796093961258,0.5176610131993394,0.6046948041909308,-0.05884842795019116,0.11290047986433394,-0.12053040438393743,0.1745824562980802,2.8263205014209043,219,True,2.0,0.05,1.0,False,3.0
LEVEL_PLUS_JUMP,act,cpi,real_macro,a,6,0.004450658292705967,0.017744700019007877,0.2508162035953543,0.8019562132840029,-0.024736775892724997,0.03363809247813693,-0.044352073406959125,0.05325338999237106,2.7502708779178167,219,True,3.0,0.1,1.0,False,3.0
LEVEL_PLUS_JUMP,act,infl_exp,real_macro,a,6,0.014472266412345369,0.01806271236139852,0.8012233225433947,0.42300237163899357,-0.015238251527882178,0.04418278435257292,-0.03448647633658536,0.0634310091612761,2.710486762417782,219,True,1.0,0.03333333333333333,1.0,False,3.0
LEVEL_PLUS_JUMP,act,freight,physical_channel,a,6,-0.00018762320450034173,0.0011771195016947154,-0.15939180705970632,0.8733601934127944,-0.002123812486218204,0.0017485660772175206,-0.003352722723077881,0.0029774763140771976,2.6888514836604958,219,True,1.0,0.1,0.8733601934127944,False,1.0
LEVEL_PLUS_JUMP,act,oil,asset_price,b,1,-0.010190500909064454,0.0110906064456172,-0.9188407287765178,0.35817888564167666,-0.02843292514622928,0.008051923328100372,-0.04124426573759718,0.02086326391946827,2.800006021384393,224,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL_PLUS_JUMP,act,dxy,asset_price,b,1,0.0004959824175164429,0.0008662268211573791,0.5725779962039886,0.5669304617039954,-0.0009288339110269162,0.001920798746059802,-0.0018786789783428839,0.0028706438133757695,2.7413852098074094,224,True,3.0,0.05,1.0,False,4.0
LEVEL_PLUS_JUMP,act,vix,asset_price,b,1,-0.15140903894798963,0.37550138950958134,-0.40321831870112496,0.6867876246079314,-0.769053861408142,0.46623578351216277,-1.1848382228623173,0.8820201449663381,2.752131450868995,224,True,4.0,0.1,1.0,False,4.0
LEVEL_PLUS_JUMP,act,us10y,asset_price,b,1,-0.021465456829390224,0.01783014850502852,-1.2038854765195288,0.22863384598718872,-0.050793441266969754,0.007862527608189306,-0.069810646436857,0.026879732778076544,2.711429441758844,224,True,1.0,0.025,0.9145353839487549,False,4.0
LEVEL_PLUS_JUMP,act,ip,real_macro,b,1,0.028568715928849558,0.0526981628641504,0.542119769952822,0.5877360002122198,-0.0581120483919276,0.11524948024962672,-0.12005678908151456,0.17719422093921366,2.820316628370955,224,True,2.0,0.05,1.0,False,3.0
LEVEL_PLUS_JUMP,act,cpi,real_macro,b,1,0.008532121168881811,0.019934527905035516,0.4280071847965145,0.668645889494085,-0.02425725935728119,0.04132150169504481,-0.046313081532248876,0.06337732387001249,2.7512666947721716,224,True,3.0,0.1,1.0,False,3.0
LEVEL_PLUS_JUMP,act,infl_exp,real_macro,b,1,-0.028331101144181983,0.027496977419420695,-1.0303351060023114,0.30285272474244096,-0.07355960418271884,0.01689740189435488,-0.10321932309369163,0.04655712080532766,2.7235074170958598,224,True,1.0,0.03333333333333333,0.9085581742273229,False,3.0
LEVEL_PLUS_JUMP,act,freight,physical_channel,b,1,0.003862370409183279,0.0036632336539589652,1.054360920988237,0.29171770678696907,-0.002163112752901819,0.009887853571268377,-0.005956856040073534,0.01368159685844009,2.680480519893915,224,True,1.0,0.1,0.29171770678696907,False,1.0
LEVEL_PLUS_JUMP,act,oil,asset_price,b,2,-0.006564242432903766,0.010059020243371544,-0.6525727430789611,0.5140317624040118,-0.02310985836379173,0.009981373497984197,-0.034729559683571595,0.02160107481776406,2.800006021384393,223,True,3.0,0.05,1.0,False,4.0
LEVEL_PLUS_JUMP,act,dxy,asset_price,b,2,0.0011019705542105733,0.0011651344288890054,0.9457883372833975,0.34425655529811205,-0.0008145050370335393,0.0030184461454546858,-0.0020921117365831493,0.0042960528450042956,2.7413852098074094,223,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL_PLUS_JUMP,act,vix,asset_price,b,2,0.032192101894323755,0.39176491253109974,0.0821719885181607,0.9345099480214284,-0.612203835394782,0.6765880391834295,-1.0459964352294566,1.1103806390181044,2.752131450868995,223,True,4.0,0.1,1.0,False,4.0
LEVEL_PLUS_JUMP,act,us10y,asset_price,b,2,-0.01155618275216663,0.011288051049910137,-1.0237535869629706,0.3059516776330563,-0.030123374462824693,0.007011008958491435,-0.042162936708969805,0.019050571204636546,2.711429441758844,223,True,1.0,0.025,1.0,False,4.0
LEVEL_PLUS_JUMP,act,ip,real_macro,b,2,-0.1115067642521061,0.051668881946503924,-2.158102905488765,0.03091983191779448,-0.1964945121223405,-0.02651901638187168,-0.257229371175167,0.03421584267095476,2.820316628370955,223,True,1.0,0.03333333333333333,0.09275949575338344,True,3.0
LEVEL_PLUS_JUMP,act,cpi,real_macro,b,2,-0.020046256587645354,0.041079853909383526,-0.48798266497891213,0.6255621198158491,-0.08761660328513146,0.04752409010984076,-0.13306789047463863,0.09297537729934793,2.7512666947721716,223,True,3.0,0.1,0.6255621198158491,False,3.0
LEVEL_PLUS_JUMP,act,infl_exp,real_macro,b,2,-0.03311234230274336,0.015952511323630614,-2.0756821061580264,0.03792336197513709,-0.059351888412401604,-0.006872796193085114,-0.07655912521395702,0.01033444060847031,2.7235074170958598,223,True,2.0,0.05,0.09275949575338344,True,3.0
LEVEL_PLUS_JUMP,act,freight,physical_channel,b,2,5.186062894918937e-05,0.001379952140180933,0.03758146926920932,0.9700213828646164,-0.0022179586538468646,0.0023216799117452436,-0.0036470742011917184,0.0037507954590900974,2.680480519893915,223,True,1.0,0.1,0.9700213828646164,False,1.0
LEVEL_PLUS_JUMP,act,oil,asset_price,b,6,-0.0036456190094588475,0.007057830223881966,-0.5165353789785091,0.6054805357797985,-0.015254716651618821,0.007963478632701125,-0.023407586134237112,0.01611634811531942,2.800006021384393,219,True,1.0,0.025,1.0,False,4.0
LEVEL_PLUS_JUMP,act,dxy,asset_price,b,6,-0.0002850436329290927,0.0010374088067624284,-0.27476500206188154,0.7834967878455373,-0.0019914292713636723,0.0014213420055054866,-0.003128980792311567,0.0025588935264533813,2.7413852098074094,219,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL_PLUS_JUMP,act,vix,asset_price,b,6,-0.10390761096957246,0.5098255259004533,-0.20381013835282366,0.8385018698727608,-0.9424959763593748,0.7346807544202298,-1.5070144752560353,1.2991992533168903,2.752131450868995,219,True,3.0,0.05,1.0,False,4.0
LEVEL_PLUS_JUMP,act,us10y,asset_price,b,6,-0.004352451627716846,0.025185931724863168,-0.17281280975681246,0.8627985678082689,-0.04577962277351017,0.037074719518076484,-0.07264232842463894,0.06393742516920525,2.711429441758844,219,True,4.0,0.1,1.0,False,4.0
LEVEL_PLUS_JUMP,act,ip,real_macro,b,6,0.029754342118599675,0.053593931654210586,0.5551811781709811,0.5787707416113155,-0.05839983074541792,0.11790851498261727,-0.12139751450554692,0.18090619874274627,2.820316628370955,219,True,2.0,0.05,1.0,False,3.0
LEVEL_PLUS_JUMP,act,cpi,real_macro,b,6,0.009321536076489856,0.017052790209410015,0.5466282034799254,0.5846341887215452,-0.01872780774910076,0.037370879902080475,-0.03759523767959688,0.05623830983257659,2.7512666947721716,219,True,3.0,0.1,1.0,False,3.0
LEVEL_PLUS_JUMP,act,infl_exp,real_macro,b,6,0.014575846688936847,0.01834672418471457,0.7944658971371359,0.426924254678102,-0.015601829128969203,0.0447535225068429,-0.03539159270754527,0.06454328608541897,2.7235074170958598,219,True,1.0,0.03333333333333333,1.0,False,3.0
LEVEL_PLUS_JUMP,act,freight,physical_channel,b,6,6.813515921092421e-05,0.001208396831760031,0.05638475492499041,0.9550353014412147,-0.0019195007523062307,0.0020557710707280793,-0.0031709490086233626,0.0033072193270452114,2.680480519893915,219,True,1.0,0.1,0.9550353014412147,False,1.0
LEVEL_PLUS_JUMP,threat,oil,asset_price,a,1,-0.002132152523731311,0.024786005809212152,-0.0860224329867162,0.931448584378741,-0.04290150407665418,0.038637199029191556,-0.07195644796369782,0.06769214291623521,2.817085414141842,224,True,4.0,0.1,1.0,False,4.0
LEVEL_PLUS_JUMP,threat,dxy,asset_price,a,1,0.0016716433594587228,0.0020546694546549216,0.8135826206359176,0.41588409739687127,-0.0017079871452168284,0.005051273864134274,-0.004048026980995535,0.007391313699912981,2.783742332615183,224,True,1.0,0.025,1.0,False,4.0
LEVEL_PLUS_JUMP,threat,vix,asset_price,a,1,0.3141818150722415,0.7969624652878475,0.39422410559669846,0.6934155900935101,-0.9967047865006613,1.6250684166451443,-1.8862542043588502,2.5146178345033334,2.7610284238873617,224,True,3.0,0.05,1.0,False,4.0
LEVEL_PLUS_JUMP,threat,us10y,asset_price,a,1,0.012670778633804832,0.02995970428956293,0.4229273597409623,0.6723482603637452,-0.03660854962927633,0.061950106896886,-0.06989495985321556,0.09523651712082523,2.755892971740173,224,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL_PLUS_JUMP,threat,ip,real_macro,a,1,0.15411319676231283,0.20838364216356434,0.7395647525987017,0.4595641356513568,-0.1886473928477837,0.49687378637240937,-0.43083198381188215,0.7390583773365078,2.8070590114509093,224,True,1.0,0.03333333333333333,1.0,False,3.0
LEVEL_PLUS_JUMP,threat,cpi,real_macro,a,1,-0.004025790296149412,0.03621563683395425,-0.11116165966119368,0.9114881543098466,-0.06359521189483638,0.05554363130253757,-0.10418991047185325,0.09613832987955442,2.765769952767866,224,True,3.0,0.1,1.0,False,3.0
LEVEL_PLUS_JUMP,threat,infl_exp,real_macro,a,1,-0.003257927591131813,0.019861004490595524,-0.16403639567548003,0.8697024922586486,-0.03592637286238733,0.029410517680123708,-0.058268837270709604,0.05175298208844598,2.7697949368888297,224,True,2.0,0.05,1.0,False,3.0
LEVEL_PLUS_JUMP,threat,freight,physical_channel,a,1,0.008383829092802489,0.003442156478733629,2.435632762368462,0.014865768263157898,0.0027219855242229703,0.014045672661382007,-0.0010468145601465091,0.017814472745751486,2.7397486753474194,224,True,1.0,0.1,0.014865768263157898,True,1.0
LEVEL_PLUS_JUMP,threat,oil,asset_price,a,2,0.0015677299650175033,0.015664087981179447,0.10008434368481242,0.9202773648473073,-0.024197401963712475,0.027332861893747482,-0.042559343812597655,0.045694803742632656,2.817085414141842,223,True,4.0,0.1,1.0,False,4.0
LEVEL_PLUS_JUMP,threat,dxy,asset_price,a,2,0.0003783000064522045,0.0014524671826471457,0.260453393351543,0.7945140616704993,-0.0020107959069529395,0.0027673959198573485,-0.003664994376616964,0.004421594389521373,2.783742332615183,223,True,2.0,0.03333333333333333,1.0,False,4.0
LEVEL_PLUS_JUMP,threat,vix,asset_price,a,2,-0.13906811558804238,0.5893747062604588,-0.23595874426037014,0.8134646836128174,-1.1085032388140166,0.8303670076379319,-1.766348431893434,1.488212200717349,2.7610284238873617,223,True,3.0,0.05,1.0,False,4.0
LEVEL_PLUS_JUMP,threat,us10y,asset_price,a,2,0.009482217194097507,0.019783895243287133,0.4792896988935945,0.6317325493969496,-0.02305939465205131,0.04202382904024632,-0.04504008066052134,0.06400451504871636,2.755892971740173,223,True,1.0,0.025,1.0,False,4.0
LEVEL_PLUS_JUMP,threat,ip,real_macro,a,2,-0.2197054845430408,0.25925690101793786,-0.8474431487856113,0.3967481625254865,-0.6461451384945948,0.2067341694085131,-0.9474549048262797,0.508043935740198,2.8070590114509093,223,True,2.0,0.05,0.793496325050973,False,3.0
LEVEL_PLUS_JUMP,threat,cpi,real_macro,a,2,0.03381036982183462,0.04434845669437112,0.7623798513404857,0.44583332811813436,-0.03913635002160201,0.10675708966527125,-0.08884725915508394,0.15646799879875317,2.765769952767866,223,True,3.0,0.1,0.793496325050973,False,3.0
LEVEL_PLUS_JUMP,threat,infl_exp,real_macro,a,2,-0.04250388064243334,0.020988193464914012,-2.025132878324527,0.0428537216526669,-0.07702638678635634,-0.007981374498510344,-0.1006368726359954,0.01562911135112871,2.7697949368888297,223,True,1.0,0.03333333333333333,0.12856116495800068,False,3.0
LEVEL_PLUS_JUMP,threat,freight,physical_channel,a,2,0.006337032347577501,0.0050167208837040385,1.2631821650995712,0.20652372081237003,-0.0019147391933862813,0.014588803888541283,-0.007407522048138373,0.020081586743293377,2.7397486753474194,223,True,1.0,0.1,0.20652372081237003,False,1.0
LEVEL_PLUS_JUMP,threat,oil,asset_price,a,6,0.009344272002810378,0.014451420814384466,0.6465988446969448,0.517891605931069,-0.01442619993833191,0.03311474394395267,-0.031366614787017924,0.05005515879263868,2.817085414141842,219,True,4.0,0.1,0.517891605931069,False,4.0
LEVEL_PLUS_JUMP,threat,dxy,asset_price,a,6,0.0018559298331502912,0.0013689638476172528,1.3557186600512687,0.175188699962034,-0.0003958153167683894,0.004107674983068972,-0.0019549127812816163,0.005666772447582198,2.783742332615183,219,True,3.0,0.05,0.350377399924068,False,4.0
LEVEL_PLUS_JUMP,threat,vix,asset_price,a,6,0.8622394895962131,0.5440677764123477,1.5848016129202325,0.11301141583491167,-0.03267236574305965,1.7571513449354859,-0.6399471055994728,2.3644260847918988,2.7610284238873617,219,True,2.0,0.03333333333333333,0.339034247504735,False,4.0
LEVEL_PLUS_JUMP,threat,us10y,asset_price,a,6,0.0494421926977857,0.023991294993709764,2.060838846371105,0.039318417076088116,0.009980024112119498,0.0889043612834519,-0.016675248558324238,0.11555963395389564,2.755892971740173,219,True,1.0,0.025,0.15727366830435247,False,4.0
LEVEL_PLUS_JUMP,threat,ip,real_macro,a,6,-0.013470138428081585,0.05450949063146277,-0.24711547057287392,0.8048188611742987,-0.10313027179652043,0.07618999494035725,-0.16648149531472808,0.1395412184585649,2.8070590114509093,219,True,3.0,0.1,1.0,False,3.0
LEVEL_PLUS_JUMP,threat,cpi,real_macro,a,6,0.016471582711909967,0.025267753840244586,0.6518815568669687,0.5144775835161499,-0.02509017383713333,0.05803333926095326,-0.05341321163337336,0.08635637705719329,2.765769952767866,219,True,1.0,0.03333333333333333,1.0,False,3.0
LEVEL_PLUS_JUMP,threat,infl_exp,real_macro,a,6,0.009980774024196021,0.021330970394463095,0.46790060834676056,0.6398556684301668,-0.025105549995531076,0.045067098043923115,-0.04910163977331339,0.06906318782170542,2.7697949368888297,219,True,2.0,0.05,1.0,False,3.0
LEVEL_PLUS_JUMP,threat,freight,physical_channel,a,6,0.001375894212194893,0.0016566342377672485,0.8305359027526036,0.4062358575441336,-0.0013490266223285534,0.00410081504671834,-0.003162867246263108,0.005914655670652894,2.7397486753474194,219,True,1.0,0.1,0.4062358575441336,False,1.0
LEVEL_PLUS_JUMP,threat,oil,asset_price,b,1,-0.0013637569957992892,0.02460061062222388,-0.05543590021978107,0.9557911955596846,-0.04182816060298515,0.03910064661138657,-0.07050901323245892,0.06778149924086035,2.8107130062127275,224,True,4.0,0.1,1.0,False,4.0
LEVEL_PLUS_JUMP,threat,dxy,asset_price,b,1,0.0015665791913259254,0.0020387243047295363,0.7684114952137939,0.4422427531763702,-0.001786823875662571,0.004919982258314422,-0.004096342037486631,0.007229500420138481,2.7776787747492016,224,True,1.0,0.025,1.0,False,4.0
